UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
X-HTS 106,"Domes, G., Heinrichs, M., Kumbier, E., Grossmann, A., Hauenstein, K., & Herpertz, S. C. (2013). Effects of Intranasal Oxytocin on the Neural Basis of Face Processing in Autism Spectrum Disorder. Biological Psychiatry, 74(3), 164–171. http://doi.org/10.1016/j.biopsych.2013.02.007",database_search,no,x,,,,,,,REPRESENTATION OF FACES IN LONGTAILED MACAQUES (MACACA-FASCICULARIS),,"DITTRICH, W.",Ethology,,,,,,,,1990,
X-HTS 107,"D’Souza, D., Cole, V., Farran, E. K., Brown, J. H., Humphreys, K., Howard, J., … Karmiloff-Smith, A. (2015). Face processing in Williams syndrome is already atypical in infancy. Frontiers in Psychology, 6, 760. http://doi.org/10.3389/fpsyg.2015.00760",database_search,no,x,,,,,,,Effects of Intranasal Oxytocin on the Neural Basis of Face Processing in Autism Spectrum Disorder,,"Domes, Gregor; Heinrichs, Markus; Kumbier, Ekkehardt; Grossmann, Annette; Hauenstein, Karlheinz; Herpertz, Sabine C.",Biological Psychiatry,,,,10.1016/j.biopsych.2013.02.007,,,,2013,
X-HTS 108,"Duchaine, B., & Nakayama, K. (2005). Dissociations of face and object recognition in developmental prosopagnosia. Journal of Cognitive Neuroscience, 17(2), 249–261. http://doi.org/10.1162/0898929053124857",database_search,no,x,,,,,,,Dissociations of face and object recognition in developmental prosopagnosia,,"Duchaine, B.; Nakayama, K.",Journal of Cognitive Neuroscience,,,,10.1162/0898929053124857,,,,2005,
X-HTS 109,"Dufour, V., Pascalis, O., & Petit, O. (2006). Face processing limitation to own species in primates: A comparative study in brown capuchins, Tonkean macaques and humans. Behavioural Processes, 73(1), 107–113. http://doi.org/10.1016/j.beproc.2006.04.006",database_search,no,x,,,,,,,"Face processing limitation to own species in primates: A comparative study in brown capuchins, Tonkean macaques and humans",,"Dufour, V.; Pascalis, O.; Petit, O.",Behavioural Processes,,,,10.1016/j.beproc.2006.04.006,,,,2006,
X-HTS 110,"Dupierrix, E., De Boisferon, A. H., Meary, D., & Pascalis, O. (2012). THE PERCEPTION OF HTE FACE IN DEVELOPMENT. Biometrie Humaine et Anthropologie, 30(1-2), 23–28.",database_search,no,x,,,,,,,THE PERCEPTION OF HTE FACE IN DEVELOPMENT,,"Dupierrix, Eve; De Boisferon, Anne Hillairet; Meary, David; Pascalis, Olivier",Biometrie Humaine et Anthropologie,,,,,,,,2012,
X-HTS 111,"Durand, K., Baudouin, J.-Y., Lewkowicz, D. J., Goubet, N., & Schaal, B. (2013). Eye-Catching Odors: Olfaction Elicits Sustained Gazing to Faces and Eyes in 4-Month-Old Infants. Plos One, 8(8), e70677. http://doi.org/10.1371/journal.pone.0070677",database_search,no,x,,,,,,,Eye-Catching Odors: Olfaction Elicits Sustained Gazing to Faces and Eyes in 4-Month-Old Infants,,"Durand, Karine; Baudouin, Jean-Yves; Lewkowicz, David J.; Goubet, Nathalie; Schaal, Benoist",Plos One,,,,10.1371/journal.pone.0070677,,,,2013,
X-HTS 112,"Dziurawiec, S., & Deregowski, J. B. (2002). The eyes have it: a perceptual investigation of eyespots. Perception, 31(11), 1313–1322. http://doi.org/10.1068/p3135",database_search,no,x,,,,,,,The eyes have it: a perceptual investigation of eyespots,,"Dziurawiec, S.; Deregowski, J. B.",Perception,,,,10.1068/p3135,,,,2002,
X-HTS 113,"Ebner, N. C., & Johnson, M. K. (2010). Age-group differences in interference from young and older emotional faces. Cognition & Emotion, 24(7), 1095–1116. http://doi.org/10.1080/02699930903128395",database_search,no,x,,,,,,,Age-group differences in interference from young and older emotional faces,,"Ebner, Natalie C.; Johnson, Marcia K.",Cognition & Emotion,,,,10.1080/02699930903128395,,,,2010,
X-HTS 114,"ECKERMAN, C., OEHLER, J., HANNAN, T., & MOLITOR, A. (1995). THE DEVELOPMENT PRIOR TO TERM AGE OF VERY PREMATURELY BORN NEWBORNS RESPONSIVENESS IN EN FACE EXCHANGES. Infant Behavior & Development, 18(3), 283–297. http://doi.org/10.1016/0163-6383(95)90017-9",database_search,no,x,,,,,,,THE DEVELOPMENT PRIOR TO TERM AGE OF VERY PREMATURELY BORN NEWBORNS RESPONSIVENESS IN EN FACE EXCHANGES,,"ECKERMAN, CO; OEHLER, JM; HANNAN, TE; MOLITOR, A.",Infant Behavior & Development,,,,10.1016/0163-6383(95)90017-9,,,,1995,
X-HTS 115,"ELLIS, H. (1992b). THE DEVELOPMENT OF FACE PROCESSING SKILLS. Philosophical Transactions of the Royal Society of London Series B-Biological Sciences, 335(1273), 105–111. http://doi.org/10.1098/rstb.1992.0013",database_search,yes,x,,,,,,,THE DEVELOPMENT OF FACE PROCESSING SKILLS,,"ELLIS, HD",Philosophical Transactions of the Royal Society of London Series B-Biological Sciences,,,,10.1098/rstb.1992.0013,,,,1992,
X-HTS 116,"ELLIS, H., & ELLIS, D. (1989). QUESTIONS OF INNATENESS AND PLASTICITY IN PHYSIOGNOMIC PROCESSING. Cahiers De Psychologie Cognitive-Current Psychology of Cognition, 9(1), 70–73.",database_search,no,x,,,,,,,QUESTIONS OF INNATENESS AND PLASTICITY IN PHYSIOGNOMIC PROCESSING,,"ELLIS, HD; ELLIS, DM",Cahiers De Psychologie Cognitive-Current Psychology of Cognition,,,,,,,,1989,
X-HTS 117,"ELLIS, H., & FLORENCE, M. (1990). BODAMER (1947) PAPER ON PROSOPAGNOSIA. Cognitive Neuropsychology, 7(2), 81–105. http://doi.org/10.1080/02643299008253437",database_search,no,x,,,,,,,BODAMER (1947) PAPER ON PROSOPAGNOSIA,,"ELLIS, HD; FLORENCE, M.",Cognitive Neuropsychology,,,,10.1080/02643299008253437,,,,1990,
X-HTS 118,"Falck-Ytter, T. (2008). Face Inversion Effects in Autism: A Combined Looking Time and Pupillometric Study. Autism Research, 1(5), 297–306. http://doi.org/10.1002/aur.45",database_search,no,x,,,,,,,Face Inversion Effects in Autism: A Combined Looking Time and Pupillometric Study,,"Falck-Ytter, Terje",Autism Research,,,,10.1002/aur.45,,,,2008,
X-HTS 119,"Farroni, T., Johnson, M. H., & Csibra, G. (2004). Mechanisms of eye gaze perception during infancy. Journal of Cognitive Neuroscience, 16(8), 1320–1326. http://doi.org/10.1162/0898929042304787",database_search,yes,x,,,,,,,Mechanisms of eye gaze perception during infancy,,"Farroni, T.; Johnson, M. H.; Csibra, G.",Journal of Cognitive Neuroscience,,,,10.1162/0898929042304787,,,,2004,
X-HTS 120,"Faulkner, T. F., Rhodes, G., Palermo, R., Pellicano, E., & Ferguson, D. (2002). Recognizing the un-real McCoy: Priming and the modularity of face recognition. Psychonomic Bulletin & Review, 9(2), 327–334. http://doi.org/10.3758/BF03196289",database_search,no,x,,,,,,,Recognizing the un-real McCoy: Priming and the modularity of face recognition,,"Faulkner, T. F.; Rhodes, G.; Palermo, R.; Pellicano, E.; Ferguson, D.",Psychonomic Bulletin & Review,,,,10.3758/BF03196289,,,,2002,
X-HTS 121,"Flom, R., Lee, K., & Muir, D. (2007). Gaze-following: Its development and significance. (R. Flom, K. Lee, & D. Muir, Eds.).",database_search,yes,x,,,,,,,Gaze-following: Its development and significance,,"Flom, Ross; Lee, Kang; Muir, Darwin",,,,,,,,,2007,
X-HTS 122,"Fodarella, C., & Frowd, C. D. (2013). Accuracy of Relational and Featural Information in Facial-Composite Images. 2013 Fourth International Conference on Emerging Security Technologies (est), 16–20. http://doi.org/10.1109/EST.2013.9",database_search,yes,x,,,,,,,Accuracy of Relational and Featural Information in Facial-Composite Images,,"Fodarella, Cristina; Frowd, Charlie D.",2013 Fourth International Conference on Emerging Security Technologies (est),,,,10.1109/EST.2013.9,,,,2013,
X-HTS 123,"FORBES, G. (1978). PEDIATRICS. Jama-Journal of the American Medical Association, 239(6), 522–523.",database_search,yes,x,,,,,,,PEDIATRICS,,"FORBES, GB",Jama-Journal of the American Medical Association,,,,,,,,1978,
X-HTS 124,"Freeth, M., Chapman, P., Ropar, D., & Mitchell, P. (2010). Do Gaze Cues in Complex Scenes Capture and Direct the Attention of High Functioning Adolescents with ASD? Evidence from Eye-tracking. Journal of Autism and Developmental Disorders, 40(5), 534–547. http://doi.org/10.1007/s10803-009-0893-2",database_search,no,x,,,,,,,Do Gaze Cues in Complex Scenes Capture and Direct the Attention of High Functioning Adolescents with ASD? Evidence from Eye-tracking,,"Freeth, M.; Chapman, P.; Ropar, D.; Mitchell, P.",Journal of Autism and Developmental Disorders,,,,10.1007/s10803-009-0893-2,,,,2010,
X-HTS 125,"Freeth, M., Ropar, D., Chapman, P., & Mitchell, P. (2010). The eye gaze direction of an observed person can bias perception, memory, and attention in adolescents with and without autism spectrum disorder. Journal of Experimental Child Psychology, 105(1-2), 20–37. http://doi.org/10.1016/j.jecp.2009.10.001",database_search,no,x,,,,,,,"The eye gaze direction of an observed person can bias perception, memory, and attention in adolescents with and without autism spectrum disorder",,"Freeth, M.; Ropar, D.; Chapman, P.; Mitchell, P.",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2009.10.001,,,,2010,
X-HTS 126,"Gaither, S. E., Pauker, K., & Johnson, S. P. (2012). Biracial and monoracial infant own-race face perception: an eye tracking study. Developmental Science, 15(6), 775–782. http://doi.org/10.1111/j.1467-7687.2012.01170.x",database_search,no,x,,,,,,,Biracial and monoracial infant own-race face perception: an eye tracking study,,"Gaither, Sarah E.; Pauker, Kristin; Johnson, Scott P.",Developmental Science,,,,10.1111/j.1467-7687.2012.01170.x,,,,2012,
X-HTS 127,"Game, F., Carchon, I., & Vital-Durand, F. (2003). The effect of stimulus attractiveness on visual tracking in 2-to 6-month-old infants. Infant Behavior & Development, 26(2), 135–150. http://doi.org/10.1016/S0163-6383(03)00013-4",database_search,yes,x,,,,,,,The effect of stimulus attractiveness on visual tracking in 2-to 6-month-old infants,,"Game, F.; Carchon, I.; Vital-Durand, F.",Infant Behavior & Development,,,,10.1016/S0163-6383(03)00013-4,,,,2003,
X-HTS 128,"Gardner, F. V., Freeman, N. H., Black, A. M. S., & Angelini, G. D. (1996). Disturbed mother-infant interaction in association with congenital heart disease. Heart, 76(1), 56–59. http://doi.org/10.1136/hrt.76.1.56",database_search,no,x,,,,,,,Disturbed mother-infant interaction in association with congenital heart disease,,"Gardner, F. V.; Freeman, N. H.; Black, A. M. S.; Angelini, G. D.",Heart,,,,10.1136/hrt.76.1.56,,,,1996,
X-HTS 129,"Gauthier, I. (2006). Constraints on the acquisition of specialization for face processing. In Y. Munakata & M. H. Johnson (Eds.), Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi (pp. 275–284).",database_search,no,x,,,,,,,Constraints on the acquisition of specialization for face processing,,"Gauthier, I.",Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi,,,,,,,,2006,
X-HTS 130,"Gauthier, I., & Nelson, C. A. (2001). The development of face expertise. Current Opinion in Neurobiology, 11(2), 219–224. http://doi.org/10.1016/S0959-4388(00)00200-2",database_search,no,x,,,,,,,The development of face expertise,,"Gauthier, I.; Nelson, C. A.",Current Opinion in Neurobiology,,,,10.1016/S0959-4388(00)00200-2,,,,2001,
X-HTS 131,"Gava, L., Valenza, E., Turati, C., & de Schonen, S. (2008). Effect of partial occlusion on newborns’ face preference and recognition. Developmental Science, 11(4), 563–574. http://doi.org/10.1111/j.1467-7687.2008.00702.x",database_search,no,x,,,,,,,Effect of partial occlusion on newborns' face preference and recognition,,"Gava, Lucia; Valenza, Eloisa; Turati, Chiara; de Schonen, Scania",Developmental Science,,,,10.1111/j.1467-7687.2008.00702.x,,,,2008,
X-HTS 132,"Geldart, S., Maurer, D., & Henderson, H. (1999). Effects of the height of the internal features of faces on adults’ aesthetic ratings and 5-month-olds’ looking times. Perception, 28(7), 839–850. http://doi.org/10.1068/p2943",database_search,no,x,,,,,,,Effects of the height of the internal features of faces on adults' aesthetic ratings and 5-month-olds' looking times,,"Geldart, S.; Maurer, D.; Henderson, H.",Perception,,,,10.1068/p2943,,,,1999,
X-HTS 133,"Geldart, S., Mondloch, C. J., Maurer, D., de Schonen, S., & Brent, H. P. (2002). The effect of early visual deprivation on the development of face processing. Developmental Science, 5(4), 490–501. http://doi.org/10.1111/1467-7687.00242",database_search,yes,x,,,,,,,The effect of early visual deprivation on the development of face processing,,"Geldart, S.; Mondloch, C. J.; Maurer, D.; de Schonen, S.; Brent, H. P.",Developmental Science,,,,10.1111/1467-7687.00242,,,,2002,
X-HTS 134,"Gepner, B. (2001). What role is played by troubles of movement vision in infantile autism? A new neuropathological, developmental approach. Psychiatrie De L Enfant, 44(1), 77–126.",database_search,no,x,,,,,,,"What role is played by troubles of movement vision in infantile autism? A new neuropathological, developmental approach",,"Gepner, B.",Psychiatrie De L Enfant,,,,,,,,2001,
X-HTS 135,"Gerger, G., Leder, H., Tinio, P. P. L., & Schacht, A. (2011). Faces Versus Patterns: Exploring Aesthetic Reactions Using Facial EMG. Psychology of Aesthetics Creativity and the Arts, 5(3), 241–250. http://doi.org/10.1037/a0024154",database_search,no,x,,,,,,,Faces Versus Patterns: Exploring Aesthetic Reactions Using Facial EMG,,"Gerger, Gernot; Leder, Helmut; Tinio, Pablo P. L.; Schacht, Annekathrin",Psychology of Aesthetics Creativity and the Arts,,,,10.1037/a0024154,,,,2011,
X-HTS 136,"Gilchrist, A., & McKone, E. (2003). Early maturity of face processing in children: Local and relational distinctiveness effects in 7-year-olds. Visual Cognition, 10(7), 769–793. http://doi.org/10.1080/13506280344000022",database_search,yes,x,,,,,,,Early maturity of face processing in children: Local and relational distinctiveness effects in 7-year-olds,,"Gilchrist, A.; McKone, E.",Visual Cognition,,,,10.1080/13506280344000022,,,,2003,
X-HTS 137,"Goffaux, V., Poncin, A., & Schiltz, C. (2015). Selectivity of Face Perception to Horizontal Information over Lifespan (from 6 to 74 Year Old). Plos One, 10(9), e0138812. http://doi.org/10.1371/journal.pone.0138812",database_search,no,x,,,,,,,Selectivity of Face Perception to Horizontal Information over Lifespan (from 6 to 74 Year Old),,"Goffaux, Valerie; Poncin, Aude; Schiltz, Christine",Plos One,,,,10.1371/journal.pone.0138812,,,,2015,
X-HTS 138,"Golarai, G., Ghahremani, D. G., Whitfield-Gabrieli, S., Reiss, A., Eberhardt, J. L., Gabrieli, J. D. E., & Grill-Spector, K. (2007). Differential development of high-level visual cortex correlates with category-specific recognition memory. Nature Neuroscience, 10(4), 512–522. http://doi.org/10.1038/nn1865",database_search,no,x,,,,,,,Differential development of high-level visual cortex correlates with category-specific recognition memory,,"Golarai, Golijeh; Ghahremani, Dara G.; Whitfield-Gabrieli, S.; Reiss, Allan; Eberhardt, Jennifer L.; Gabrieli, John D. E.; Grill-Spector, Kalanit",Nature Neuroscience,,,,10.1038/nn1865,,,,2007,
X-HTS 139,"Golarai, G., Grill-Spector, K., & Reiss, A. L. (2006). Autism and the development of face processing. Clinical Neuroscience Research, 6(3-4), 145–160. http://doi.org/10.1016/j.cnr.2006.08.001",database_search,no,x,,,,,,,Autism and the development of face processing,,"Golarai, Golijeh; Grill-Spector, Kalanit; Reiss, Allan L.",Clinical Neuroscience Research,,,,10.1016/j.cnr.2006.08.001,,,,2006,
X-HTS 140,"Golly, C., Blender, A., & Schwarzer, G. (2000). Object categorization processes during child development: Differences and commonalities with face processing. Zeitschrift Fur Experimentelle Psychologie, 47(4), 269–280.",database_search,yes,x,,,,,,,Object categorization processes during child development: Differences and commonalities with face processing,,"Golly, C.; Blender, A.; Schwarzer, G.",Zeitschrift Fur Experimentelle Psychologie,,,,,,,,2000,
X-HTS 141,"GOMESPEDRO, J., DEALMEIDA, J., DACOSTA, C., & BARBOSA, A. (1984). INFLUENCE OF EARLY MOTHER-INFANT CONTACT ON DYADIC BEHAVIOR DURING THE 1ST MONTH OF LIFE. Developmental Medicine and Child Neurology, 26(5), 657–664.",database_search,no,x,,,,,,,INFLUENCE OF EARLY MOTHER-INFANT CONTACT ON DYADIC BEHAVIOR DURING THE 1ST MONTH OF LIFE,,"GOMESPEDRO, J.; DEALMEIDA, JB; DACOSTA, CS; BARBOSA, A.",Developmental Medicine and Child Neurology,,,,,,,,1984,
X-HTS 142,"Gordon, I. E. (2005). Theories of Visual Perception, Third Edition.",database_search,no,x,,,,,,,"Theories of Visual Perception, Third Edition",,"Gordon, I. E.",,,,,,,,,2005,
X-HTS 143,"Graf, F., Lamm, B., Goertz, C., Kolling, T., Freitag, C., Spangler, S., … Knopf, M. (2012). Infant Contingency Learning in Different Cultural Contexts. Infant and Child Development, 21(5), 458–473. http://doi.org/10.1002/icd.1755",database_search,no,x,,,,,,,Infant Contingency Learning in Different Cultural Contexts,,"Graf, Frauke; Lamm, Bettina; Goertz, Claudia; Kolling, Thorsten; Freitag, Claudia; Spangler, Sibylle; Fassbender, Ina; Teubert, Manuel; Vierhaus, Marc; Keller, Heidi; Lohaus, Arnold; Schwarzer, Gudrun; Knopf, Monika",Infant and Child Development,,,,10.1002/icd.1755,,,,2012,
X-HTS 144,"Graves, I., Butavicius, M., MacLeod, V., Heyer, R., Parsons, K., Kuester, N., … Johnson, R. (2011). The Role of the Human Operator in Image-Based Airport Security Technologies. In E. V. Aidman & C. Abeynayake (Eds.), Innovations in Defence Support Systems - 2: Socio-Technical Systems (Vol. 338, pp. 147–181).",database_search,no,x,,,,,,,The Role of the Human Operator in Image-Based Airport Security Technologies,,"Graves, Ian; Butavicius, Marcus; MacLeod, Veneta; Heyer, Rebecca; Parsons, Kathryn; Kuester, Natalie; McCormac, Agata; Jacques, Philip; Johnson, Raymond",Innovations in Defence Support Systems - 2: Socio-Technical Systems,,,,,,,,2011,
X-HTS 145,"Griffey, J. A. F., & Little, A. C. (2014). Infant’s visual preferences for facial traits associated with adult attractiveness judgements: Data from eye-tracking. Infant Behavior & Development, 37(3), 268–275. http://doi.org/10.1016/j.infbeh.2014.03.001",database_search,yes,x,,,,,,,Infant's visual preferences for facial traits associated with adult attractiveness judgements: Data from eye-tracking,,"Griffey, Jack A. F.; Little, Anthony C.",Infant Behavior & Development,,,,10.1016/j.infbeh.2014.03.001,,,,2014,
X-HTS 146,"Grossmann, T. (2010). The development of emotion perception in face and voice during infancy. Restorative Neurology and Neuroscience, 28(2), 219–236. http://doi.org/10.3233/RNN-2010-0499",database_search,no,x,,,,,,,Reading faces for information about words and emotions in adolescents with autism,,"Grossman, Ruth B.; Tager-Flusberg, Helen",Research in Autism Spectrum Disorders,,,,10.1016/j.rasd.2008.02.004,,,,2008,
X-HTS 147,"Grossman, R. B., & Tager-Flusberg, H. (2008). Reading faces for information about words and emotions in adolescents with autism. Research in Autism Spectrum Disorders, 2(4), 681–695. http://doi.org/10.1016/j.rasd.2008.02.004",database_search,no,x,,,,,,,The development of emotion perception in face and voice during infancy,,"Grossmann, Tobias",Restorative Neurology and Neuroscience,,,,10.3233/RNN-2010-0499,,,,2010,
X-HTS 148,"Grosso, E., & Tistarelli, M. (2004). What can I tell from your face? In D. Zhang & A. K. Jain (Eds.), Biometric Authentication, Proceedings (Vol. 3072, pp. 109–116).",database_search,yes,x,,,,,,,What can I tell from your face?,,"Grosso, E.; Tistarelli, M.","Biometric Authentication, Proceedings",,,,,,,,2004,
X-HTS 149,"Guellai, B., Coulon, M., & Streri, A. (2011). The role of motion and speech in face recognition at birth. Visual Cognition, 19(9), 1212–1233. http://doi.org/10.1080/13506285.2011.620578",database_search,no,x,,,,,,,The role of motion and speech in face recognition at birth,,"Guellai, Bahia; Coulon, Marion; Streri, Arlette",Visual Cognition,,,,10.1080/13506285.2011.620578,,,,2011,
X-HTS 150,"Guellai, B., Mersad, K., & Streri, A. (2015). Suprasegmental information affects processing of talking faces at birth. Infant Behavior & Development, 38, 11–19. http://doi.org/10.1016/j.infbeh.2014.11.003",database_search,no,x,,,,,,,Suprasegmental information affects processing of talking faces at birth,,"Guellai, Bahia; Mersad, Karima; Streri, Arlette",Infant Behavior & Development,,,,10.1016/j.infbeh.2014.11.003,,,,2015,
X-HTS 151,"HAINLINE, L. (1978). DEVELOPMENTAL-CHANGES IN VISUAL SCANNING OF FACE AND NONFACE PATTERNS BY INFANTS. Journal of Experimental Child Psychology, 25(1), 90–115. http://doi.org/10.1016/0022-0965(78)90041-3",database_search,yes,x,,,,,,,DEVELOPMENTAL-CHANGES IN VISUAL SCANNING OF FACE AND NONFACE PATTERNS BY INFANTS,,"HAINLINE, L.",Journal of Experimental Child Psychology,,,,10.1016/0022-0965(78)90041-3,,,,1978,
X-HTS 152,"Hardcastle, V. G. (2008). Constructing the Self. In Constructing the Self (Vol. 73, pp. 1–189).",database_search,no,x,,,,,,,Constructing the Self,,"Hardcastle, V. G.",Constructing the Self,,,,,,,,2008,
X-HTS 153,"HELFER, R., & WILSON, A. (1982). THE PARENT-INFANT RELATIONSHIP - PROMOTING A POSITIVE BEGINNING THROUGH PERINATAL COACHING. Pediatric Clinics of North America, 29(2), 249–260.",database_search,no,x,,,,,,,THE PARENT-INFANT RELATIONSHIP - PROMOTING A POSITIVE BEGINNING THROUGH PERINATAL COACHING,,"HELFER, RE; WILSON, AL",Pediatric Clinics of North America,,,,,,,,1982,
X-HTS 154,"Hemimou, C., & Streri, A. (2015). Visual impairment in infants: comparison between cortical and peripheral visual impairment (preliminary observations). Annee Psychologique, 115(2), 223–239.",database_search,no,x,,,,,,,Visual impairment in infants: comparison between cortical and peripheral visual impairment (preliminary observations),,"Hemimou, Cherhazad; Streri, Arlette",Annee Psychologique,,,,,,,,2015,
X-HTS 155,"Henderson, J. M., Williams, C. C., & Falk, R. J. (2005). Eye movements are functional during face learning. Memory & Cognition, 33(1), 98–106. http://doi.org/10.3758/BF03195300",database_search,no,x,,,,,,,Eye movements are functional during face learning,,"Henderson, J. M.; Williams, C. C.; Falk, R. J.",Memory & Cognition,,,,10.3758/BF03195300,,,,2005,
X-HTS 156,"Henderson, R. M., McCulloch, D. L., & Herbert, A. M. (2003). Event-related potentials (ERPs) to schematic faces in adults and children. International Journal of Psychophysiology, 51(1), 59–67. http://doi.org/10.1016/S0167-8760(03)00153-3",database_search,no,x,,,,,,,Event-related potentials (ERPs) to schematic faces in adults and children,,"Henderson, R. M.; McCulloch, D. L.; Herbert, A. M.",International Journal of Psychophysiology,,,,10.1016/S0167-8760(03)00153-3,,,,2003,
X-HTS 157,"Henriksson, L., Mur, M., & Kriegeskorte, N. (2015). Faciotopy-A face-feature map with face-like topology in the human occipital face area. Cortex, 72, 156–167. http://doi.org/10.1016/j.cortex.2015.06.030",database_search,no,x,,,,,,,Faciotopy-A face-feature map with face-like topology in the human occipital face area,,"Henriksson, Linda; Mur, Marieke; Kriegeskorte, Nikolaus",Cortex,,,,10.1016/j.cortex.2015.06.030,,,,2015,
X-HTS 158,"Hentschel, J., Ruff, R., Juette, F., von Gontard, A., & Gortner, L. (2007). Neonatal facial movements in the first minutes of life - Eye opening and tongue thrust: An observational study. American Journal of Perinatology, 24(10), 611–618. http://doi.org/10.1055/s-2007-992178",database_search,no,x,,,,,,,Neonatal facial movements in the first minutes of life - Eye opening and tongue thrust: An observational study,,"Hentschel, Juliane; Ruff, Ruth; Juette, Frauke; von Gontard, Alexander; Gortner, Ludwig",American Journal of Perinatology,,,,10.1055/s-2007-992178,,,,2007,
X-HTS 159,"Hernandez, L. M., Rudie, J. D., Green, S. A., Bookheimer, S., & Dapretto, M. (2015). Neural Signatures of Autism Spectrum Disorders: Insights into Brain Network Dynamics. Neuropsychopharmacology, 40(1), 171–189. http://doi.org/10.1038/npp.2014.172",database_search,no,x,,,,,,,Neural Signatures of Autism Spectrum Disorders: Insights into Brain Network Dynamics,,"Hernandez, Leanna M.; Rudie, Jeffrey D.; Green, Shulamite A.; Bookheimer, Susan; Dapretto, Mirella",Neuropsychopharmacology,,,,10.1038/npp.2014.172,,,,2015,
X-HTS 160,"Heron-Delaney, M., Wirth, S., & Pascalis, O. (2011). Infants’ knowledge of their own species. Philosophical Transactions of the Royal Society B-Biological Sciences, 366(1571), 1753–1763. http://doi.org/10.1098/rstb.2010.0371",database_search,no,x,,,,,,,Infants' knowledge of their own species,,"Heron-Delaney, Michelle; Wirth, Sylvia; Pascalis, Olivier",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2010.0371,,,,2011,
X-HTS 161,"Heron, M., & Slaughter, V. (2008). Toddlers’ categorization of typical and scrambled dolls and cars. Infant Behavior & Development, 31(3), 374–385. http://doi.org/10.1016/j.infbeh.2007.12.017",database_search,no,x,,,,,,,Toddlers' categorization of typical and scrambled dolls and cars,,"Heron, Michelle; Slaughter, Virginia",Infant Behavior & Development,,,,10.1016/j.infbeh.2007.12.017,,,,2008,
X-HTS 162,"Heyes, C. (2003). Four routes of cognitive evolution. Psychological Review, 110(4), 713–727. http://doi.org/10.1037/0033-295X.110.4.713",database_search,no,x,,,,,,,Four routes of cognitive evolution,,"Heyes, C.",Psychological Review,,,,10.1037/0033-295X.110.4.713,,,,2003,
X-HTS 163,"Hill, H., Schyns, P. G., & Akamatsu, S. (1997). Information and viewpoint dependence in face recognition. Cognition, 62(2), 201–222. http://doi.org/10.1016/S0010-0277(96)00785-8",database_search,no,x,,,,,,,Information and viewpoint dependence in face recognition,,"Hill, H.; Schyns, P. G.; Akamatsu, S.",Cognition,,,,10.1016/S0010-0277(96)00785-8,,,,1997,
X-HTS 164,"Hock, A., Kangas, A., Zieber, N., & Bhatt, R. S. (2015). The Development of Sex Category Representation in Infancy: Matching of Faces and Bodies. Developmental Psychology, 51(3), 346–352. http://doi.org/10.1037/a0038743",database_search,no,x,,,,,,,The Development of Sex Category Representation in Infancy: Matching of Faces and Bodies,,"Hock, Alyson; Kangas, Ashley; Zieber, Nicole; Bhatt, Ramesh S.",Developmental Psychology,,,,10.1037/a0038743,,,,2015,
X-HTS 165,"Hoehl, S. (2016). The development of category specificity in infancy - What can we learn from electrophysiology? Neuropsychologia, 83, 114–122. http://doi.org/10.1016/j.neuropsychologia.2015.08.021",database_search,no,x,,,,,,,The development of category specificity in infancy - What can we learn from electrophysiology?,,"Hoehl, Stefanie",Neuropsychologia,,,,10.1016/j.neuropsychologia.2015.08.021,,,,2016,
X-HTS 166,"Hoehl, S., & Wahl, S. (2012). Recording Infant ERP Data for Cognitive Research. Developmental Neuropsychology, 37(3), 187–209. http://doi.org/10.1080/87565641.2011.627958",database_search,no,x,,,,,,,Recording Infant ERP Data for Cognitive Research,,"Hoehl, Stefanie; Wahl, Sebastian",Developmental Neuropsychology,,,,10.1080/87565641.2011.627958,,,,2012,
X-HTS 167,"HORN, G., & JOHNSON, M. (1989). MEMORY-SYSTEMS IN THE CHICK - DISSOCIATIONS AND NEURONAL ANALYSIS. Neuropsychologia, 27(1), 1–&. http://doi.org/10.1016/0028-3932(89)90086-9",database_search,no,x,,,,,,,MEMORY-SYSTEMS IN THE CHICK - DISSOCIATIONS AND NEURONAL ANALYSIS,,"HORN, G.; JOHNSON, MH",Neuropsychologia,,,,10.1016/0028-3932(89)90086-9,,,,1989,
X-HTS 168,"HOYT, C., JASTRZEBSKI, G., & MARG, E. (1983). DELAYED VISUAL MATURATION IN INFANCY. British Journal of Ophthalmology, 67(2), 127–130. http://doi.org/10.1136/bjo.67.2.127",database_search,no,x,,,,,,,DELAYED VISUAL MATURATION IN INFANCY,,"HOYT, CS; JASTRZEBSKI, G.; MARG, E.",British Journal of Ophthalmology,,,,10.1136/bjo.67.2.127,,,,1983,
