UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XNDis - 113,"Dehaene, S., Molko, N., Cohen, L., & Wilson, A. J. (2004). Arithmetic and the brain. Current Opinion in Neurobiology, 14(2), 218–224. http://doi.org/10.1016/j.conb.2004.03.008",database_search,no,x,,,,,,,Arithmetic and the brain,,"Dehaene, S.; Molko, N.; Cohen, L.; Wilson, A. J.",Current Opinion in Neurobiology,,,,10.1016/j.conb.2004.03.008,,,,2004,
XNDis - 114,"Dehaene, S., Piazza, M., Pinel, P., & Cohen, L. (2003). Three parietal circuits for number processing. Cognitive Neuropsychology, 20(3-6), 487–506. http://doi.org/10.1080/02643290244000239 ",database_search,no,x,,,,,,,Three parietal circuits for number processing,,"Dehaene, S.; Piazza, M.; Pinel, P.; Cohen, L.",Cognitive Neuropsychology,,,,10.1080/02643290244000239,,,,2003,
XNDis - 115,"Dehaene, S. (2001a). Author’s response: Is number sense a patchwork? Mind & Language, 16(1), 89–100. http://doi.org/10.1111/1468-0017.00159",database_search,no,x,,,,,,,Author's response: Is number sense a patchwork?,,"Dehaene, S.",Mind & Language,,,,10.1111/1468-0017.00159,,,,2001,
XNDis - 116,"Dehaene, S. (2001b). Precis of the number sense. Mind & Language, 16(1), 16–36. http://doi.org/10.1111/1468-0017.00154 ",database_search,yes,x,,,,,,,Precis of the number sense,,"Dehaene, S.",Mind & Language,,,,10.1111/1468-0017.00154,,,,2001,
XNDis - 117,"Dehaene, S. (2002). Single-neuron arithmetic. Science, 297(5587), 1652–1653. http://doi.org/10.1126/science.1076392 ",database_search,no,x,,,,,,,Single-neuron arithmetic,,"Dehaene, S.",Science,,,,10.1126/science.1076392,,,,2002,
XNDis - 118,"Dehaene-Lambertz, G., & Spelke, E. S. (2015). The Infancy of the Human Brain. Neuron, 88(1), 93–109. http://doi.org/10.1016/j.neuron.2015.09.026 ",database_search,yes,x,,,,,,,The Infancy of the Human Brain,,"Dehaene-Lambertz, G.; Spelke, E. S.",Neuron,,,,10.1016/j.neuron.2015.09.026,,,,2015,
XNDis - 119,"de Hevia, M. D., Girelli, L., Addabbo, M., & Cassia, V. M. (2014). Human Infants’ Preference for Left-to-Right Oriented Increasing Numerical Sequences. Plos One, 9(5), e96412. http://doi.org/10.1371/journal.pone.0096412",database_search,no,x,,,,,,,Human Infants' Preference for Left-to-Right Oriented Increasing Numerical Sequences,,"de Hevia, Maria Dolores; Girelli, Luisa; Addabbo, Margaret; Cassia, Viola Macchi",Plos One,,,,10.1371/journal.pone.0096412,,,,2014,
XNDis - 120,"de Hevia, M. D., & Spelke, E. S. (2013). Not All Continuous Dimensions Map Equally: Number-Brightness Mapping in Human Infants. Plos One, 8(11), e81241. http://doi.org/10.1371/journal.pone.0081241 ",database_search,yes,x,,,,,,,Not All Continuous Dimensions Map Equally: Number-Brightness Mapping in Human Infants,,"de Hevia, Maria Dolores; Spelke, Elizabeth S.",Plos One,,,,10.1371/journal.pone.0081241,,,,2013,
XNDis - 121,"de Hevia, M.-D., Vallar, G., & Girelli, L. (2006). Visuo-spatial components of numerical representation. In T. Vecchi & G. Bottini (Eds.), Imagery and Spatial Cognition: Methods, Models and Cognitive Assessment (Vol. 66, pp. 155–171). ",database_search,yes,x,,,,,,,Visuo-spatial components of numerical representation,,"de Hevia, Maria-Dolores; Vallar, Giuseppe; Girelli, Luisa","Imagery and Spatial Cognition: Methods, Models and Cognitive Assessment",,,,,,,,2006,
XNDis - 122,"de Hevia, M. D., Vanderslice, M., & Spelke, E. S. (2012). Cross-Dimensional Mapping of Number, Length and Brightness by Preschool Children. Plos One, 7(4), e35530. http://doi.org/10.1371/journal.pone.0035530 ",database_search,no,x,,,,,,,"Cross-Dimensional Mapping of Number, Length and Brightness by Preschool Children",,"de Hevia, Maria Dolores; Vanderslice, Monica; Spelke, Elizabeth S.",Plos One,,,,10.1371/journal.pone.0035530,,,,2012,
XNDis - 123,"de Hevia, M. D. (2011). Sensitivity to number: Reply to Gebuis and Gevers. Cognition, 121(2), 253–255. http://doi.org/10.1016/j.cognition.2011.04.002 ",database_search,no,x,,,,,,,Sensitivity to number: Reply to Gebuis and Gevers,,"de Hevia, Maria Dolores",Cognition,,,,10.1016/j.cognition.2011.04.002,,,,2011,
XNDis - 124,"Demetriou, A. (2009). THE ARCHITECTURE AND DEVELOPMENT OF MATHEMATICAL THOUGHT. In M. Tzekaki, M. Kaldrimidou, & H. Sakonidis (Eds.), Pme 33: Proceedings of the 33rd Conference of the International Group for the Psychology of Mathematics Education, Vol 1 (Vol. 1, pp. 5–22).",database_search,no,x,,,,,,,THE ARCHITECTURE AND DEVELOPMENT OF MATHEMATICAL THOUGHT,,"Demetriou, Andreas","Pme 33: Proceedings of the 33rd Conference of the International Group for the Psychology of Mathematics Education, Vol 1",,,,,,,,2009,
XNDis - 125,"Denison, S., & Xu, F. (2012). Probabilistic Inference in Human Infants. In F. Xu & T. Kushnir (Eds.), Rational Constructivism in Cognitive Development (Vol. 43, pp. 27–58).",database_search,no,x,,,,,,,Probabilistic Inference in Human Infants,,"Denison, Stephanie; Xu, Fei",Rational Constructivism in Cognitive Development,,,,,,,,2012,
XNDis - 126,"Denison, S., & Xu, F. (2014). The origins of probabilistic inference in human infants. Cognition, 130(3), 335–347. http://doi.org/10.1016/j.cognition.2013.12.001",database_search,no,x,,,,,,,The origins of probabilistic inference in human infants,,"Denison, Stephanie; Xu, Fei",Cognition,,,,10.1016/j.cognition.2013.12.001,,,,2014,
XNDis - 127,"De Smedt, B., & Gilmore, C. K. (2011). Defective number module or impaired access? Numerical magnitude processing in first graders with mathematical difficulties. Journal of Experimental Child Psychology, 108(2), 278–292. http://doi.org/10.1016/j.jecp.2010.09.003",database_search,no,x,,,,,,,Defective number module or impaired access? Numerical magnitude processing in first graders with mathematical difficulties,,"De Smedt, Bert; Gilmore, Camilla K.",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2010.09.003,,,,2011,
XNDis - 128,"Desoete, A., & Stock, P. (2010). CAN WE PREDICT MATHEMATICAL DISABILITIES FROM ABILITIES IN KINDERGARTEN? (S. B. Thompson, Ed.).",database_search,no,x,,,,,,,CAN WE PREDICT MATHEMATICAL DISABILITIES FROM ABILITIES IN KINDERGARTEN?,,"Desoete, Annemie; Stock, Pieter",,,,,,,,,2010,
XNDis - 129,"DeWind, N. K., & Brannon, E. M. (2016). Significant Inter-Test Reliability across Approximate Number System Assessments. Frontiers in Psychology, 7, 310. http://doi.org/10.3380/fpsyg.2016.00310",database_search,yes,x,,,,,,,Significant Inter-Test Reliability across Approximate Number System Assessments,,"DeWind, Nicholas K.; Brannon, Elizabeth M.",Frontiers in Psychology,,,,10.3380/fpsyg.2016.00310,,,,2016,
XNDis - 130,"Dietrich, J. F., Huber, S., & Nuerk, H.-C. (2015). Methodological aspects to be considered when measuring the approximate number system (ANS) - a research review. Frontiers in Psychology, 6, 295. http://doi.org/10.3389/fpsyg.2015.00295",database_search,no,x,,,,,,,Methodological aspects to be considered when measuring the approximate number system (ANS) - a research review,,"Dietrich, Julia F.; Huber, Stefan; Nuerk, Hans-Christoph",Frontiers in Psychology,,,,10.3389/fpsyg.2015.00295,,,,2015,
XNDis - 131,"Domijan, D. (2004). A neural model of quantity discrimination. Neuroreport, 15(13), 2077–2081. http://doi.org/10.1097/00001756-200409150-00016",database_search,no,x,,,,,,,A neural model of quantity discrimination,,"Domijan, D.",Neuroreport,,,,10.1097/00001756-200409150-00016,,,,2004,
XNDis - 132,"Dormal, V., Seron, X., & Pesenti, M. (2006). Numerosity-duration interference: A Stroop experiment. Acta Psychologica, 121(2), 109–124. http://doi.org/10.1016/j.actpsy.2005.06.003",database_search,yes,x,,,,,,,Numerosity-duration interference: A Stroop experiment,,"Dormal, V.; Seron, X.; Pesenti, M.",Acta Psychologica,,,,10.1016/j.actpsy.2005.06.003,,,,2006,
XNDis - 133,"Duchaine, B., Cosmides, L., & Tooby, J. (2001). Evolutionary psychology and the brain. Current Opinion in Neurobiology, 11(2), 225–230. http://doi.org/10.1016/S0959-4388(00)00201-4",database_search,no,x,,,,,,,Evolutionary psychology and the brain,,"Duchaine, B.; Cosmides, L.; Tooby, J.",Current Opinion in Neurobiology,,,,10.1016/S0959-4388(00)00201-4,,,,2001,
XNDis - 134,"Emerson, R. W., & Cantlon, J. F. (2015). Continuity and change in children’s longitudinal neural responses to numbers. Developmental Science, 18(2), 314–326. http://doi.org/10.1111/desc.12215",database_search,no,x,,,,,,,Continuity and change in children's longitudinal neural responses to numbers,,"Emerson, Robert W.; Cantlon, Jessica F.",Developmental Science,,,,10.1111/desc.12215,,,,2015,
XNDis - 135,"Everett, C. (2013). Linguistic Relativity: Evidence Across Languages and Cognitive Domains. In Linguistic Relativity: Evidence Across Languages and Cognitive Domains (Vol. 25, pp. 1–295).",database_search,no,x,,,,,,,Linguistic Relativity: Evidence Across Languages and Cognitive Domains,,"Everett, C.",Linguistic Relativity: Evidence Across Languages and Cognitive Domains,,,,,,,,2013,
XNDis - 136,"Everett, C., & Madora, K. (2012). Quantity Recognition Among Speakers of an Anumeric Language. Cognitive Science, 36(1), 130–141. http://doi.org/10.1111/j.1551-6709.2011.01209.x",database_search,no,x,,,,,,,Quantity Recognition Among Speakers of an Anumeric Language,,"Everett, Caleb; Madora, Keren",Cognitive Science,,,,10.1111/j.1551-6709.2011.01209.x,,,,2012,
XNDis - 137,"Feigenson, L., Carey, S., & Hauser, M. (2002). The representations underlying infants’ choice of more: Object files versus analog magnitudes. Psychological Science, 13(2), 150–156. http://doi.org/10.1111/1467-9280.00427",database_search,yes,x,,,,,,,The representations underlying infants' choice of more: Object files versus analog magnitudes,,"Feigenson, L.; Carey, S.; Hauser, M.",Psychological Science,,,,10.1111/1467-9280.00427,,,,2002,
XNDis - 138,"Feigenson, L., Carey, S., & Spelke, E. (2002). Infants’ discrimination of number vs. continuous extent. Cognitive Psychology, 44(1), 33–66. http://doi.org/10.1006/cogp.2001.0760",database_search,yes,x,,,,,,,Infants' discrimination of number vs. continuous extent,http://ac.els-cdn.com.gate3.inist.fr/S0010028501907601/1-s2.0-S0010028501907601-main.pdf?_tid=9044ec3e-056d-11e6-9073-00000aab0f26&acdnat=1460988061_7fb115a1a14261599f22cc077631d347,"Feigenson, L.; Carey, S.; Spelke, E.",Cognitive Psychology,,,,10.1006/cogp.2001.0760,,,,2002,
XNDis - 139,"Feigenson, L., & Carey, S. (2003). Tracking individuals via object-files: evidence from infants’ manual search. Developmental Science, 6(5), 568–584. http://doi.org/10.1111/1467-7687.00313 ",database_search,no,x,,,,,,,Tracking individuals via object-files: evidence from infants' manual search,,"Feigenson, L.; Carey, S.",Developmental Science,,,,10.1111/1467-7687.00313,,,,2003,
XNDis - 140,"Feigenson, L., & Carey, S. (2005). On the limits of infants’ quantification of small object arrays. Cognition, 97(3), 295–313. http://doi.org/10.1016/j.cognition.2004.09.010 ",database_search,yes,x,,,,,,,On the limits of infants' quantification of small object arrays,,"Feigenson, L.; Carey, S.",Cognition,,,,10.1016/j.cognition.2004.09.010,,,,2005,
XNDis - 141,"Feigenson, L., Dehaene, S., & Spelke, E. (2004). Core systems of number. Trends in Cognitive Sciences, 8(7), 307–314. http://doi.org/10.1016/j.tics.2004.05.002 ",database_search,yes,x,,,,,,,Core systems of number,,"Feigenson, L.; Dehaene, S.; Spelke, E.",Trends in Cognitive Sciences,,,,10.1016/j.tics.2004.05.002,,,,2004,
XNDis - 142,"Feigenson, L., & Halberda, J. (2004). Infants chunk object arrays into sets of individuals. Cognition, 91(2), 173–190. http://doi.org/10.1016/j.cognition.2003.09.003 ",database_search,yes,x,,,,,,,Infants chunk object arrays into sets of individuals,,"Feigenson, L.; Halberda, J.",Cognition,,,,10.1016/j.cognition.2003.09.003,,,,2004,
XNDis - 143,"Feigenson, L. (2005). A double-dissociation in infants’ representations of object arrays. Cognition, 95(3), B37–B48. http://doi.org/10.1016/j.cognition.2004.07.006",database_search,yes,include,yes,,exclude,small numerosity,,,A double-dissociation in infants' representations of object arrays,http://www.sciencedirect.com.gate3.inist.fr/science/article/pii/S0010027704001696,"Feigenson, L.",Cognition,,,,10.1016/j.cognition.2004.07.006,,,,2005,
XNDis - 144,"Feigenson, L., Libertus, M. E., & Halberda, J. (2013). Links Between the Intuitive Sense of Number and Formal Mathematics Ability. Child Development Perspectives, 7(2), 74–79. http://doi.org/10.1111/cdep.12019 ",database_search,yes,x,,,,,,,Links Between the Intuitive Sense of Number and Formal Mathematics Ability,,"Feigenson, Lisa; Libertus, Melissa E.; Halberda, Justin",Child Development Perspectives,,,,10.1111/cdep.12019,,,,2013,
XNDis - 145,"Feigenson, L. (2007). The equality of quantity. Trends in Cognitive Sciences, 11(5), 185–187. http://doi.org/10.1016/j.tics.2007.01.006",database_search,yes,x,,,,,,,The equality of quantity,,"Feigenson, Lisa",Trends in Cognitive Sciences,,,,10.1016/j.tics.2007.01.006,,,,2007,
XNDis - 146,"Feigenson, L. (2011a). Objects, Sets, and Ensembles. In S. Dehaene & E. M. Brannon (Eds.), Space, Time and Number in the Brain: Searching for the Foundations of Mathematical Thought: An Attention and Performance Series Volume (pp. 13–22). ",database_search,yes,x,,,,,,,"Objects, Sets, and Ensembles",,"Feigenson, Lisa","Space, Time and Number in the Brain: Searching for the Foundations of Mathematical Thought: An Attention and Performance Series Volume",,,,,,,,2011,
XNDis - 147,"Feigenson, L. (2011b). Predicting sights from sounds: 6-month-olds’ intermodal numerical abilities. Journal of Experimental Child Psychology, 110(3), 347–361. http://doi.org/10.1016/j.jecp.2011.04.004 ",database_search,no,x,,,,,,,Predicting sights from sounds: 6-month-olds' intermodal numerical abilities,,"Feigenson, Lisa",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2011.04.004,,,,2011,
XNDis - 148,"Fias, W., Lammertyn, J., Reynvoet, B., Dupont, P., & Orban, G. A. (2003). Parietal representation of symbolic and nonsymbolic magnitude. Journal of Cognitive Neuroscience, 15(1), 47–56. http://doi.org/10.1162/089892903321107819",database_search,no,x,,,,,,,Parietal representation of symbolic and nonsymbolic magnitude,,"Fias, W.; Lammertyn, J.; Reynvoet, B.; Dupont, P.; Orban, G. A.",Journal of Cognitive Neuroscience,,,,10.1162/089892903321107819,,,,2003,
XNDis - 149,"Flaherty, M., & Senghas, A. (2011). Numerosity and number signs in deaf Nicaraguan adults. Cognition, 121(3), 427–436. http://doi.org/10.1016/j.cognition.2011.07.007",database_search,no,x,,,,,,,Numerosity and number signs in deaf Nicaraguan adults,,"Flaherty, Molly; Senghas, Ann",Cognition,,,,10.1016/j.cognition.2011.07.007,,,,2011,
XNDis - 150,"Flombaum, J. I., Junge, J. A., & Hauser, M. D. (2005). Rhesus monkeys (Macaca mulatta) spontaneously compute addition operations over large numbers. Cognition, 97(3), 315–325. http://doi.org/10.1016/j.cognition.2004.09.004",database_search,no,x,,,,,,,Rhesus monkeys (Macaca mulatta) spontaneously compute addition operations over large numbers,,"Flombaum, J. I.; Junge, J. A.; Hauser, M. D.",Cognition,,,,10.1016/j.cognition.2004.09.004,,,,2005,
XNDis - 151,"Franconeri, S. L., Bemis, D. K., & Alvarez, G. A. (2009). Number estimation relies on a set of segmented objects. Cognition, 113(1), 1–13. http://doi.org/10.1016/j.cognition.2009.07.002",database_search,yes,x,,,,,,,Number estimation relies on a set of segmented objects,,"Franconeri, S. L.; Bemis, D. K.; Alvarez, G. A.",Cognition,,,,10.1016/j.cognition.2009.07.002,,,,2009,
XNDis - 152,"Frank, M. C., & Barner, D. (2012). Representing Exact Number Visually Using Mental Abacus. Journal of Experimental Psychology-General, 141(1), 134–149. http://doi.org/10.1037/a0024427",database_search,no,x,,,,,,,Representing Exact Number Visually Using Mental Abacus,,"Frank, Michael C.; Barner, David",Journal of Experimental Psychology-General,,,,10.1037/a0024427,,,,2012,
XNDis - 153,"Frank, M. C., Everett, D. L., Fedorenko, E., & Gibson, E. (2008). Number as a cognitive technology: Evidence from Piraha language and cognition. Cognition, 108(3), 819–824. http://doi.org/10.1016/j.cognition.2008.04.007 ",database_search,yes,x,,,,,,,Number as a cognitive technology: Evidence from Piraha language and cognition,,"Frank, Michael C.; Everett, Daniel L.; Fedorenko, Evelina; Gibson, Edward",Cognition,,,,10.1016/j.cognition.2008.04.007,,,,2008,
XNDis - 154,"Frank, M. C. (2013). Throwing out the Bayesian baby with the optimal bathwater: Response to Endress (2013). Cognition, 128(3), 417–423. http://doi.org/10.1016/j.cognition.2013.04.010 ",database_search,no,x,,,,,,,Throwing out the Bayesian baby with the optimal bathwater: Response to Endress (2013),,"Frank, Michael C.",Cognition,,,,10.1016/j.cognition.2013.04.010,,,,2013,
XNDis - 155,"Fritz, A., Ehlert, A., & Balzer, L. (2013). Development of mathematical concepts as basis for an elaborated mathematical understanding. South African Journal of Childhood Education, 3(1), 38–67.",database_search,no,x,,,,,,,Development of mathematical concepts as basis for an elaborated mathematical understanding,,"Fritz, Annemarie; Ehlert, Antje; Balzer, Lars",South African Journal of Childhood Education,,,,,,,,2013,
XNDis - 156,"Fritz-Stratmann, A., Ehlert, A., & Klüsener, G. (2014). Learning support pedagogy for children who struggle to develop the concepts underlying the operations of addition and subtraction of numbers: The “Calculia” programme. South African Journal of Childhood Education, 4(3), 136–158.",database_search,no,x,,,,,,,Learning support pedagogy for children who struggle to develop the concepts underlying the operations of addition and subtraction of numbers: The 'Calculia' programme,,"Fritz-Stratmann, Annemarie; Ehlert, Antje; Klüsener, Gabriele",South African Journal of Childhood Education,,,,,,,,2014,
XNDis - 157,"Fuchs, L. S., Geary, D. C., Compton, D. L., Fuchs, D., Hamlett, C. L., Seethaler, P. M., … Schatschneider, C. (2010). Do Different Types of School Mathematics Development Depend on Different Constellations of Numerical Versus General Cognitive Abilities? Developmental Psychology, 46(6), 1731–1746. http://doi.org/10.1037/a0020662",database_search,no,x,,,,,,,Do Different Types of School Mathematics Development Depend on Different Constellations of Numerical Versus General Cognitive Abilities?,,"Fuchs, Lynn S.; Geary, David C.; Compton, Donald L.; Fuchs, Douglas; Hamlett, Carol L.; Seethaler, Pamela M.; Bryant, Joan D.; Schatschneider, Christopher",Developmental Psychology,,,,10.1037/a0020662,,,,2010,
XNDis - 158,"Fuhs, M. W., & McNeil, N. M. (2013). ANS acuity and mathematics ability in preschoolers from low-income homes: contributions of inhibitory control. Developmental Science, 16(1), 136–148. http://doi.org/10.1111/desc.12013",database_search,no,x,,,,,,,ANS acuity and mathematics ability in preschoolers from low-income homes: contributions of inhibitory control,,"Fuhs, Mary Wagner; McNeil, Nicole M.",Developmental Science,,,,10.1111/desc.12013,,,,2013,
XNDis - 159,"Gaber, D., & Schlimm, D. (2015). Basic mathematical cognition. Wiley Interdisciplinary Reviews-Cognitive Science, 6(4), 355–369. http://doi.org/10.1002/wcs.1351",database_search,no,x,,,,,,,Basic mathematical cognition,,"Gaber, David; Schlimm, Dirk",Wiley Interdisciplinary Reviews-Cognitive Science,,,,10.1002/wcs.1351,,,,2015,
XNDis - 160,"Gava, L., Valenza, E., Di Bono, M. G., & Tosatto, C. (2012). Discrimination and ordinal judgments of temporal durations at 3 months. Infant Behavior & Development, 35(4), 751–760. http://doi.org/10.1016/j.infbeh.2012.05.009",database_search,no,x,,,,,,,Discrimination and ordinal judgments of temporal durations at 3 months,,"Gava, Lucia; Valenza, Eloisa; Di Bono, Maria Grazia; Tosatto, Chiara",Infant Behavior & Development,,,,10.1016/j.infbeh.2012.05.009,,,,2012,
XNDis - 161,"Geary, D. C. (2011). Cognitive Predictors of Achievement Growth in Mathematics: A 5-Year Longitudinal Study. Developmental Psychology, 47(6), 1539–1552. http://doi.org/10.1037/a0025510",database_search,noyes,x,,,,,,,Cognitive Predictors of Achievement Growth in Mathematics: A 5-Year Longitudinal Study,,"Geary, David C.",Developmental Psychology,,,,10.1037/a0025510,,,,2011,
XNDis - 162,"Geary, D. C. (2013). Early Foundations for Mathematics Learning and Their Relations to Learning Disabilities. Current Directions in Psychological Science, 22(1), 23–27. http://doi.org/10.1177/0963721412469398",database_search,no,x,,,,,,,Early Foundations for Mathematics Learning and Their Relations to Learning Disabilities,,"Geary, David C.",Current Directions in Psychological Science,,,,10.1177/0963721412469398,,,,2013,
XNDis - 163,"Gebuis, T., Kadosh, R. C., de Haan, E., & Henik, A. (2009). Automatic quantity processing in 5-year olds and adults. Cognitive Processing, 10(2), 133–142. http://doi.org/10.1007/s10339-008-0219-x",database_search,no,x,,,,,,,Automatic quantity processing in 5-year olds and adults,,"Gebuis, Titia; Kadosh, Roi Cohen; de Haan, Edward; Henik, Avishai",Cognitive Processing,,,,10.1007/s10339-008-0219-x,,,,2009,
XNDis - 164,"Gebuis, T., & Reynvoet, B. (2011). Generating nonsymbolic number stimuli. Behavior Research Methods, 43(4), 981–986. http://doi.org/10.3758/s13428-011-0097-5",database_search,yes,x,,,,,,,Generating nonsymbolic number stimuli,,"Gebuis, Titia; Reynvoet, Bert",Behavior Research Methods,,,,10.3758/s13428-011-0097-5,,,,2011,
XNDis - 165,"Gebuis, T., & Reynvoet, B. (2013). The neural mechanisms underlying passive and active processing of numerosity. Neuroimage, 70, 301–307. http://doi.org/10.1016/j.neuroimage.2012.12.048",database_search,no,x,,,,,,,The neural mechanisms underlying passive and active processing of numerosity,,"Gebuis, Titia; Reynvoet, Bert",Neuroimage,,,,10.1016/j.neuroimage.2012.12.048,,,,2013,
XNDis - 166,"Gebuis, T., & Reynvoet, B. (2014). The Neural Mechanism Underlying Ordinal Numerosity Processing. Journal of Cognitive Neuroscience, 26(5), 1013–1020. http://doi.org/10.1162/jocn_a_00541",database_search,no,x,,,,,,,The Neural Mechanism Underlying Ordinal Numerosity Processing,,"Gebuis, Titia; Reynvoet, Bert",Journal of Cognitive Neuroscience,,,,10.1162/jocn_a_00541,,,,2014,
XNDis - 167,"Gelman, R. (2015). Learning in core and non-core number domains. Developmental Review, 38, 185–200. http://doi.org/10.1016/j.dr.2015.07.010",database_search,yes,x,,,,,,,Learning in core and non-core number domains,,"Gelman, Rochel",Developmental Review,,,,10.1016/j.dr.2015.07.010,,,,2015,
XNDis - 168,"Gilmore, C., Attridge, N., & Inglis, M. (2011). Measuring the approximate number system. Quarterly Journal of Experimental Psychology, 64(11), 2099–2109. http://doi.org/10.1080/17470218.2011.574710",database_search,yes,x,,,,,,,Measuring the approximate number system,,"Gilmore, Camilla; Attridge, Nina; Inglis, Matthew",Quarterly Journal of Experimental Psychology,,,,10.1080/17470218.2011.574710,,,,2011,
XNDis - 169,"Gimbert, F., Gentaz, E., Camos, V., & Mazens, K. (2016). Children’s Approximate Number System in Haptic Modality. Perception, 45(1-2), 44–55. http://doi.org/10.1177/0301006615614448",database_search,yes,x,,,,,,,Children's Approximate Number System in Haptic Modality,,"Gimbert, Fanny; Gentaz, Edouard; Camos, Valerie; Mazens, Karine",Perception,,,,10.1177/0301006615614448,,,,2016,
XNDis - 170,"Goebel, S. M., Watson, S. E., Lervag, A., & Hulme, C. (2014). Children’s Arithmetic Development It Is Number Knowledge, Not the Approximate Number Sense, That Counts. Psychological Science, 25(3), 789–798. http://doi.org/10.1177/0956797613516471",database_search,yes,x,,,,,,,"Children's Arithmetic Development It Is Number Knowledge, Not the Approximate Number Sense, That Counts",,"Goebel, Silke M.; Watson, Sarah E.; Lervag, Arne; Hulme, Charles",Psychological Science,,,,10.1177/0956797613516471,,,,2014,
XNDis - 171,"Goldman, M. C., Negen, J., & Sarnecka, B. W. (2014). Are bilingual children better at ignoring perceptually misleading information? A novel test. Developmental Science, 17(6), 956–964. http://doi.org/10.1111/desc.12175",database_search,yes,x,,,,,,,Are bilingual children better at ignoring perceptually misleading information? A novel test,,"Goldman, Meghan C.; Negen, James; Sarnecka, Barbara W.",Developmental Science,,,,10.1111/desc.12175,,,,2014,
XNDis - 172,"Gomez-Laplaza, L. M., & Gerlai, R. (2016). Discrimination of large quantities: Weber’s law and short-term memory in angelfish, Pterophyllum scalare. Animal Behaviour, 112, 29–37. http://doi.org/10.1016/j.anbehav.2015.10.022",database_search,no,x,,,,,,,"Discrimination of large quantities: Weber's law and short-term memory in angelfish, Pterophyllum scalare",,"Gomez-Laplaza, Luis M.; Gerlai, Robert",Animal Behaviour,,,,10.1016/j.anbehav.2015.10.022,,,,2016,
XNDis - 173,"Gomila, A. (2012). Verbal Minds: Language and the Architecture of Cognition.",database_search,no,x,,,,,,,Verbal Minds: Language and the Architecture of Cognition,,"Gomila, A.",,,,,,,,,2012,
XNDis - 174,"Guillaume, M., Nys, J., Mussolin, C., & Content, A. (2013). Differences in the acuity of the Approximate Number System in adults: The effect of mathematical ability. Acta Psychologica, 144(3), 506–512. http://doi.org/10.1016/j.actpsy.2013.09.001",database_search,no,x,,,,,,,Differences in the acuity of the Approximate Number System in adults: The effect of mathematical ability,,"Guillaume, Mathieu; Nys, Julie; Mussolin, Christophe; Content, Alain",Acta Psychologica,,,,10.1016/j.actpsy.2013.09.001,,,,2013,
XNDis - 175,"Gullick, M. M., Sprute, L. A., & Temple, E. (2011). Individual differences in working memory, nonverbal IQ and mathematics achievement and brain mechanisms associated with symbolic and nonsymbolic number processing. Learning and Individual Differences, 21(6), 644–654. http://doi.org/10.1016/j.lindif.2010.10.003",database_search,no,x,,,,,,,"Individual differences in working memory, nonverbal IQ and mathematics achievement and brain mechanisms associated with symbolic and nonsymbolic number processing",,"Gullick, Margaret M.; Sprute, Lisa A.; Temple, Elise",Learning and Individual Differences,,,,10.1016/j.lindif.2010.10.003,,,,2011,
XNDis - 176,"Gullick, M. M., & Wolford, G. (2013). Understanding less than nothing: children’s neural response to negative numbers shifts across age and accuracy. Frontiers in Psychology, 4, 584. http://doi.org/10.3389/fpsyg.2013.00584",database_search,no,x,,,,,,,Understanding less than nothing: children's neural response to negative numbers shifts across age and accuracy,,"Gullick, Margaret M.; Wolford, George",Frontiers in Psychology,,,,10.3389/fpsyg.2013.00584,,,,2013,
XNDis - 177,"Gunderson, E. A., & Levine, S. C. (2011). Some types of parent number talk count more than others: relations between parents’ input and children’s cardinal-number knowledge. Developmental Science, 14(5), 1021–1032. http://doi.org/10.1111/j.1467-7687.2011.01050.x",database_search,no,x,,,,,,,Some types of parent number talk count more than others: relations between parents' input and children's cardinal-number knowledge,,"Gunderson, Elizabeth A.; Levine, Susan C.",Developmental Science,,,,10.1111/j.1467-7687.2011.01050.x,,,,2011,
XNDis - 178,"Gweon, H., & Saxe, R. (2013). Developmental Cognitive Neuroscience of Theory of Mind. (J. L. R. Rubenstein & P. Rakic, Eds.).",database_search,no,x,,,,,,,Developmental Cognitive Neuroscience of Theory of Mind,,"Gweon, H.; Saxe, R.",,,,,,,,,2013,
XNDis - 179,"Haist, F., Wazny, J. H., Toomarian, E., & Adamo, M. (2015). Development of Brain Systems for Nonsymbolic Numerosity and the Relationship to Formal Math Academic Achievement. Human Brain Mapping, 36(2), 804–826. http://doi.org/10.1002/hbm.22666",database_search,yes,x,,,,,,,Development of Brain Systems for Nonsymbolic Numerosity and the Relationship to Formal Math Academic Achievement,,"Haist, Frank; Wazny, Jarnet H.; Toomarian, Elizabeth; Adamo, Maha",Human Brain Mapping,,,,10.1002/hbm.22666,,,,2015,
