UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
X-GrSoc 56,"Dahl, A., Schuck, R. K., & Campos, J. J. (2013). Do Young Toddlers Act on Their Social Preferences? Developmental Psychology, 49(10), 1964–1970. http://doi.org/10.1037/a0031460",database_search,yes,include,yes,,exclude,"behavior measured is grabbing, not helping",,,Do Young Toddlers Act on Their Social Preferences?,http://web.a.ebscohost.com.gate3.inist.fr/ehost/pdfviewer/pdfviewer?sid=7466461f-d54f-43ef-b057-3ed68ae35cea%40sessionmgr4005&vid=1&hid=4106,"Dahl, Audun; Schuck, Rachel K.; Campos, Joseph J.",Do Young Toddlers Act on Their Social Preferences?,,,,10.1037/a0031460,,,,2013,
X-GrSoc 57,"Dahl, A. (2014). Definitions and Developmental Processes in Research on Infant Morality. Human Development, 57(4), 241–249. http://doi.org/10.1159/000364919 ",database_search,no,x,,,,,,,Definitions and Developmental Processes in Research on Infant Morality,,"Dahl, Audun",Definitions and Developmental Processes in Research on Infant Morality,,,,10.1159/000364919,,,,2014,
X-GrSoc 58,"Danovitch, J. H., & Alzahabi, R. (2013). Children Show Selective Trust in Technological Informants. Journal of Cognition and Development, 14(3), 499–513. http://doi.org/10.1080/15248372.2012.689391",database_search,no,x,,,,,,,Children Show Selective Trust in Technological Informants,,"Danovitch, Judith H.; Alzahabi, Reem",Children Show Selective Trust in Technological Informants,,,,10.1080/15248372.2012.689391,,,,2013,
X-GrSoc 59,"Davidov, M., Zahn-Waxler, C., Roth-Hanania, R., & Knafo, A. (2013). Concern for Others in the First Year of Life: Theory, Evidence, and Avenues for Research. Child Development Perspectives, 7(2), 126–131. http://doi.org/10.1111/cdep.12028",database_search,yes,x,,,,,,,"Concern for Others in the First Year of Life: Theory, Evidence, and Avenues for Research",,"Davidov, Maayan; Zahn-Waxler, Carolyn; Roth-Hanania, Ronit; Knafo, Ariel","Concern for Others in the First Year of Life: Theory, Evidence, and Avenues for Research",,,,10.1111/cdep.12028,,,,2013,
X-GrSoc 60,"De Bruin, L. C., & Newen, A. (2012). An association account of false belief understanding. Cognition, 123(2), 240–259. http://doi.org/10.1016/j.cognition.2011.12.016",database_search,no,x,,,,,,,An association account of false belief understanding,,"De Bruin, L. C.; Newen, A.",An association account of false belief understanding,,,,10.1016/j.cognition.2011.12.016,,,,2012,
X-GrSoc 61,"Decety, J., & Howard, L. H. (2013). The Role of Affect in the Neurodevelopment of Morality. Child Development Perspectives, 7(1), 49–54. http://doi.org/10.1111/cdep.12020",database_search,no,x,,,,,,,The Role of Affect in the Neurodevelopment of Morality,,"Decety, Jean; Howard, Lauren H.",The Role of Affect in the Neurodevelopment of Morality,,,,10.1111/cdep.12020,,,,2013,
X-GrSoc 62,"Decety, J., Michalska, K. J., & Kinzler, K. D. (2011). The Developmental Neuroscience of Moral Sensitivity. Emotion Review, 3(3), 305–307. http://doi.org/10.1177/1754073911402373 ",database_search,no,x,,,,,,,The Developmental Neuroscience of Moral Sensitivity,,"Decety, Jean; Michalska, Kalina J.; Kinzler, Katherine D.",The Developmental Neuroscience of Moral Sensitivity,,,,10.1177/1754073911402373,,,,2011,
X-GrSoc 63,"Decety, J., Michalska, K. J., & Kinzler, K. D. (2012). The Contribution of Emotion and Cognition to Moral Sensitivity: A Neurodevelopmental Study. Cerebral Cortex, 22(1), 209–220. http://doi.org/10.1093/cercor/bhr111 ",database_search,no,x,,,,,,,The Contribution of Emotion and Cognition to Moral Sensitivity: A Neurodevelopmental Study,,"Decety, Jean; Michalska, Kalina J.; Kinzler, Katherine D.",The Contribution of Emotion and Cognition to Moral Sensitivity: A Neurodevelopmental Study,,,,10.1093/cercor/bhr111,,,,2012,
X-GrSoc 64,"Decety, J. (2011). Dissecting the Neural Mechanisms Mediating Empathy. Emotion Review, 3(1), 92–108. http://doi.org/10.1177/1754073910374662 ",database_search,no,x,,,,,,,Dissecting the Neural Mechanisms Mediating Empathy,,"Decety, Jean",Dissecting the Neural Mechanisms Mediating Empathy,,,,10.1177/1754073910374662,,,,2011,
X-GrSoc 65,"DeCruz, H., & DeSmedt, J. (2015). Natural History of Natural Theology: The Cognitive Science of Theology and Philosophy of Religion.",database_search,no,x,,,,,,,Natural History of Natural Theology: The Cognitive Science of Theology and Philosophy of Religion,,"DeCruz, H.; DeSmedt, J.",Natural History of Natural Theology: The Cognitive Science of Theology and Philosophy of Religion,,,,,,,,2015,
X-GrSoc 66,"Delton, A. W., & Sell, A. (2014). The Co-Evolution of Concepts and Motivation. Current Directions in Psychological Science, 23(2), 115–120. http://doi.org/10.1177/0963721414521631",database_search,yes,x,,,,,,,The Co-Evolution of Concepts and Motivation,,"Delton, Andrew W.; Sell, Aaron",The Co-Evolution of Concepts and Motivation,,,,10.1177/0963721414521631,,,,2014,
X-GrSoc 67,"Dunfield, K. A., & Johnson, S. C. (2015). Variability in social reasoning: the influence of attachment security on the attribution of goals. Frontiers in Psychology, 6, 1487. http://doi.org/10.3389/fpsyg.2015.01487",database_search,yes,x,,,,,,,Variability in social reasoning: the influence of attachment security on the attribution of goals,,"Dunfield, Kristen A.; Johnson, Susan C.",Variability in social reasoning: the influence of attachment security on the attribution of goals,,,,10.3389/fpsyg.2015.01487,,,,2015,
X-GrSoc 68,"Dunfield, K. A., & Kuhlmeier, V. A. (2010). Intention-Mediated Selective Helping in Infancy. Psychological Science, 21(4), 523–527. http://doi.org/10.1177/0956797610364119 ",database_search,yes,x,,,,,,,Intention-Mediated Selective Helping in Infancy,,"Dunfield, Kristen A.; Kuhlmeier, Valerie A.",Intention-Mediated Selective Helping in Infancy,,,,10.1177/0956797610364119,,,,2010,
X-GrSoc 69,"Dunfield, K. A. (2014). A construct divided: prosocial behavior as helping, sharing, and comforting subtypes. Frontiers in Psychology, 5, UNSP 958. http://doi.org/10.3389/fpsyg.2014.00958 ",database_search,yes,x,,,,,,,"A construct divided: prosocial behavior as helping, sharing, and comforting subtypes",,"Dunfield, Kristen A.","A construct divided: prosocial behavior as helping, sharing, and comforting subtypes",,,,10.3389/fpsyg.2014.00958,,,,2014,
X-GrSoc 70,"Dweck, C. S. (2009a). Prejudice: How It Develops and How It Can Be Undone. Human Development, 52(6), 371–376. http://doi.org/10.1159/000242351",database_search,no,x,,,,,,,Prejudice: How It Develops and How It Can Be Undone,,"Dweck, Carol S.",Prejudice: How It Develops and How It Can Be Undone,,,,10.1159/000242351,,,,2009,
X-GrSoc 71,"Dweck, C. S. (2009b). WHY WE COOPERATE. Why We Cooperate, 125–+.",database_search,no,x,,,,,,,WHY WE COOPERATE,,"Dweck, Carol S.",WHY WE COOPERATE,,,,,,,,2009,
X-GrSoc 72,"Engelmann, J. M., Herrmann, E., & Tomasello, M. (2012). Five-Year Olds, but Not Chimpanzees, Attempt to Manage Their Reputations. Plos One, 7(10), e48433. http://doi.org/10.1371/journal.pone.0048433",database_search,no,x,,,,,,,"Five-Year Olds, but Not Chimpanzees, Attempt to Manage Their Reputations",,"Engelmann, Jan M.; Herrmann, Esther; Tomasello, Michael","Five-Year Olds, but Not Chimpanzees, Attempt to Manage Their Reputations",,,,10.1371/journal.pone.0048433,,,,2012,
X-GrSoc 73,"Engelmann, J. M., Over, H., Herrmann, E., & Tomasello, M. (2013). Young children care more about their reputation with ingroup members and potential reciprocators. Developmental Science, 16(6), 952–958. http://doi.org/10.1111/desc.12086",database_search,no,x,,,,,,,Young children care more about their reputation with ingroup members and potential reciprocators,,"Engelmann, Jan M.; Over, Harriet; Herrmann, Esther; Tomasello, Michael",Young children care more about their reputation with ingroup members and potential reciprocators,,,,10.1111/desc.12086,,,,2013,
X-GrSoc 74,"Eugênio, T. J. B. (2013). Um olhar evolucionista para os mecanismos cognitivos associados às trocas sociais. Psicologia: Teoria E Pesquisa, 29(1), 71–78. http://doi.org/10.1590/S0102-37722013000100009",database_search,no,x,,,,,,,Um olhar evolucionista para os mecanismos cognitivos associados às trocas sociais,,"Eugênio, Tiago José Benedito",Um olhar evolucionista para os mecanismos cognitivos associados às trocas sociais,,,,10.1590/S0102-37722013000100009,,,,2013,
X-GrSoc 75,"Fawcett, C., & Liszkowski, U. (2012). Infants Anticipate Others’ Social Preferences. Infant and Child Development, 21(3), 239–249. http://doi.org/10.1002/icd.739",database_search,yes,x,,,,,,,Infants Anticipate Others' Social Preferences,,"Fawcett, Christine; Liszkowski, Ulf",Infants Anticipate Others' Social Preferences,,,,10.1002/icd.739,,,,2012,
X-GrSoc 76,"Fawcett, C. A., & Markson, L. (2010). Children Reason About Shared Preferences. Developmental Psychology, 46(2), 299–309. http://doi.org/10.1037/a0018539 ",database_search,no,x,,,,,,,Children Reason About Shared Preferences,,"Fawcett, Christine A.; Markson, Lori",Children Reason About Shared Preferences,,,,10.1037/a0018539,,,,2010,
X-GrSoc 77,"Fincher, K. M., & Tetlock, P. E. (2016). Perceptual Dehumanization of Faces Is Activated by Norm Violations and Facilitates Norm Enforcement. Journal of Experimental Psychology-General, 145(2), 131–146. http://doi.org/10.1037/xge0000132",database_search,yes,x,,,,,,,Perceptual Dehumanization of Faces Is Activated by Norm Violations and Facilitates Norm Enforcement,,"Fincher, Katrina M.; Tetlock, Philip E.",Perceptual Dehumanization of Faces Is Activated by Norm Violations and Facilitates Norm Enforcement,,,,10.1037/xge0000132,,,,2016,
X-GrSoc 78,"Fiske, A. P. (2012). Metarelational models: Configurations of social relationships. European Journal of Social Psychology, 42(1), 2–18. http://doi.org/10.1002/ejsp.847",database_search,no,x,,,,,,,Metarelational models: Configurations of social relationships,,"Fiske, Alan Page",Metarelational models: Configurations of social relationships,,,,10.1002/ejsp.847,,,,2012,
X-GrSoc 79,"Fiske, A. P., & Rai, T. S. (2015). Virtuous Violence: Hurting and Killing to Create, Sustain, End, and Honor Social Relationships.",database_search,no,x,,,,,,,"Virtuous Violence: Hurting and Killing to Create, Sustain, End, and Honor Social Relationships",,"Fiske, A. P.; Rai, T. S.","Virtuous Violence: Hurting and Killing to Create, Sustain, End, and Honor Social Relationships",,,,,,,,2015,
X-GrSoc 80,"Fitneva, S. A., & Dunfield, K. A. (2010). Selective Information Seeking After a Single Encounter. Developmental Psychology, 46(5), 1380–1384. http://doi.org/10.1037/a0019818",database_search,yes,x,,,,,,,Selective Information Seeking After a Single Encounter,,"Fitneva, Stanka A.; Dunfield, Kristen A.",Selective Information Seeking After a Single Encounter,,,,10.1037/a0019818,,,,2010,
X-GrSoc 81,"Frankenhuis, W. E., & Barrett, H. C. (2013). Design for Learning: The Case of Chasing. (M. D. Rutherford & V. A. Kuhlmeier, Eds.).",database_search,no,x,,,,,,,Design for Learning: The Case of Chasing,,"Frankenhuis, Willem E.; Barrett, H. Clark",Design for Learning: The Case of Chasing,,,,,,,,2013,
X-GrSoc 82,"Funk, C. M., & Gazzaniga, M. S. (2009). The functional brain architecture of human morality. Current Opinion in Neurobiology, 19(6), 678–681. http://doi.org/10.1016/j.conb.2009.09.011",database_search,no,x,,,,,,,The functional brain architecture of human morality,,"Funk, Chadd M.; Gazzaniga, Michael S.",The functional brain architecture of human morality,,,,10.1016/j.conb.2009.09.011,,,,2009,
X-GrSoc 83,"Gallese, V., Rochat, M., Cossu, G., & Sinigaglia, C. (2009). Motor Cognition and Its Role in the Phylogeny and Ontogeny of Action Understanding. Developmental Psychology, 45(1), 103–113. http://doi.org/10.1037/a0014436",database_search,no,x,,,,,,,Motor Cognition and Its Role in the Phylogeny and Ontogeny of Action Understanding,,"Gallese, Vittorio; Rochat, Magali; Cossu, Giuseppe; Sinigaglia, Corrado",Motor Cognition and Its Role in the Phylogeny and Ontogeny of Action Understanding,,,,10.1037/a0014436,,,,2009,
X-GrSoc 84,"Gelman, S. A., Noles, N. S., & Stilwell, S. (2014). Tracking the Actions and Possessions of Agents. Topics in Cognitive Science, 6(4), 599–614. http://doi.org/10.1111/tops.12106",database_search,yes,x,,,,,,,Tracking the Actions and Possessions of Agents,,"Gelman, Susan A.; Noles, Nicholaus S.; Stilwell, Sarah",Tracking the Actions and Possessions of Agents,,,,10.1111/tops.12106,,,,2014,
X-GrSoc 85,"George, N. R., Goksun, T., Hirsh-Pasek, K., & Golinkoff, R. M. (2014). Carving the World for Language: How Neuroscientific Research Can Enrich the Study of First and Second Language Learning. Developmental Neuropsychology, 39(4), 262–284. http://doi.org/10.1080/87565641.2014.906602",database_search,no,x,,,,,,,Carving the World for Language: How Neuroscientific Research Can Enrich the Study of First and Second Language Learning,,"George, Nathan R.; Goksun, Tilbe; Hirsh-Pasek, Kathy; Golinkoff, Roberta Michnick",Carving the World for Language: How Neuroscientific Research Can Enrich the Study of First and Second Language Learning,,,,10.1080/87565641.2014.906602,,,,2014,
X-GrSoc 86,"Geraci, A., & Surian, L. (2011). The developmental roots of fairness: infants’ reactions to equal and unequal distributions of resources. Developmental Science, 14(5), 1012–1020. http://doi.org/10.1111/j.1467-7687.2011.01048.x",database_search,yes,x,,,,,,,The developmental roots of fairness: infants' reactions to equal and unequal distributions of resources,,"Geraci, Alessandra; Surian, Luca",The developmental roots of fairness: infants' reactions to equal and unequal distributions of resources,,,,10.1111/j.1467-7687.2011.01048.x,,,,2011,
X-GrSoc 87,"Gervais, W. M. (2014a). Everything Is Permitted? People Intuitively Judge Immorality as Representative of Atheists. Plos One, 9(4), e92302. http://doi.org/10.1371/journal.pone.0092302",database_search,yes,x,,,,,,,Everything Is Permitted? People Intuitively Judge Immorality as Representative of Atheists,,"Gervais, Will M.",Everything Is Permitted? People Intuitively Judge Immorality as Representative of Atheists,,,,10.1371/journal.pone.0092302,,,,2014,
X-GrSoc 88,"Gervais, W. M. (2014b). Good for God? Religious Motivation Reduces Perceived Responsibility for and Morality of Good Deeds. Journal of Experimental Psychology-General, 143(4), 1616–1626. http://doi.org/10.1037/a0036678",database_search,no,x,,,,,,,Good for God? Religious Motivation Reduces Perceived Responsibility for and Morality of Good Deeds,,"Gervais, Will M.",Good for God? Religious Motivation Reduces Perceived Responsibility for and Morality of Good Deeds,,,,10.1037/a0036678,,,,2014,
X-GrSoc 89,"Giardini, F. (2012). Deterrence and transmission as mechanisms ensuring reliability of gossip. Cognitive Processing, 13, 465–475. http://doi.org/10.1007/s10339-011-0421-0",database_search,no,x,,,,,,,Deterrence and transmission as mechanisms ensuring reliability of gossip,,"Giardini, Francesca",Deterrence and transmission as mechanisms ensuring reliability of gossip,,,,10.1007/s10339-011-0421-0,,,,2012,
X-GrSoc 90,"Gino, F., & Desai, S. D. (2012). Memory Lane and Morality: How Childhood Memories Promote Prosocial Behavior. Journal of Personality and Social Psychology, 102(4), 743–758. http://doi.org/10.1037/a0026565",database_search,no,x,,,,,,,Memory Lane and Morality: How Childhood Memories Promote Prosocial Behavior,,"Gino, Francesca; Desai, Sreedhari D.",Memory Lane and Morality: How Childhood Memories Promote Prosocial Behavior,,,,10.1037/a0026565,,,,2012,
X-GrSoc 91,"Girotto, V., Pievani, T., & Vallortigara, G. (2014). Supernatural beliefs: Adaptations for social life or by-products of cognitive adaptations? Behaviour, 151(2-3), 385–402. http://doi.org/10.1163/1568539X-00003154",database_search,no,x,,,,,,,Supernatural beliefs: Adaptations for social life or by-products of cognitive adaptations?,,"Girotto, Vittorio; Pievani, Telmo; Vallortigara, Giorgio",Supernatural beliefs: Adaptations for social life or by-products of cognitive adaptations?,,,,10.1163/1568539X-00003154,,,,2014,
X-GrSoc 92,"Gottesman, A. J., & Hoskins, S. G. (2013). CREATE Cornerstone: Introduction to Scientific Thinking, a New Course for STEM-Interested Freshmen, Demystifies Scientific Thinking through Analysis of Scientific Literature. Cbe-Life Sciences Education, 12(1), 59–72. http://doi.org/10.1187/cbe.12-11-0201",database_search,no,x,,,,,,,"CREATE Cornerstone: Introduction to Scientific Thinking, a New Course for STEM-Interested Freshmen, Demystifies Scientific Thinking through Analysis of Scientific Literature",,"Gottesman, Alan J.; Hoskins, Sally G.","CREATE Cornerstone: Introduction to Scientific Thinking, a New Course for STEM-Interested Freshmen, Demystifies Scientific Thinking through Analysis of Scientific Literature",,,,10.1187/cbe.12-11-0201,,,,2013,
X-GrSoc 93,"Govrin, A. (2014). The ABC of moral development: an attachment approach to moral judgment. Frontiers in Psychology, 5, 6. http://doi.org/10.3389/fpsyg.2014.00006",database_search,yes,x,,,,,,,The ABC of moral development: an attachment approach to moral judgment,,"Govrin, Aner",The ABC of moral development: an attachment approach to moral judgment,,,,10.3389/fpsyg.2014.00006,,,,2014,
X-GrSoc 94,"Gray, K., Young, L., & Waytz, A. (2012). Mind Perception Is the Essence of Morality. Psychological Inquiry, 23(2), 101–124. http://doi.org/10.1080/1047840X.2012.651387",database_search,no,x,,,,,,,Mind Perception Is the Essence of Morality,,"Gray, Kurt; Young, Liane; Waytz, Adam",Mind Perception Is the Essence of Morality,,,,10.1080/1047840X.2012.651387,,,,2012,
X-GrSoc 95,"Gredeback, G., Kaduk, K., Bakker, M., Gottwald, J., Ekberg, T., Elsner, C., … Kenward, B. (2015). The neuropsychology of infants’ pro-social preferences. Developmental Cognitive Neuroscience, 12, 106–113. http://doi.org/10.1016/j.dcn.2015.01.006",database_search,yes,x,,,,,,,The neuropsychology of infants' pro-social preferences,,"Gredeback, Gustaf; Kaduk, Katharina; Bakker, Marta; Gottwald, Janna; Ekberg, Therese; Elsner, Claudia; Reid, Vincent; Kenward, Ben",The neuropsychology of infants' pro-social preferences,,,,10.1016/j.dcn.2015.01.006,,,,2015,
X-GrSoc 96,"Grossmann, T. (2015). The Development of Social Brain Functions in Infancy. Psychological Bulletin, 141(6), 1266–1287. http://doi.org/10.1037/bul0000002",database_search,yes,x,,,,,,,The Development of Social Brain Functions in Infancy,,"Grossmann, Tobias",The Development of Social Brain Functions in Infancy,,,,10.1037/bul0000002,,,,2015,
X-GrSoc 97,"Guglielmo, S. (2015). Moral judgment as information processing: an integrative review. Frontiers in Psychology, 6, 1637. http://doi.org/10.3389/fpsyg.2015.01637",database_search,no,x,,,,,,,Moral judgment as information processing: an integrative review,,"Guglielmo, Steve",Moral judgment as information processing: an integrative review,,,,10.3389/fpsyg.2015.01637,,,,2015,
X-GrSoc 98,"Haman, M., & Hernik, M. (2011). Can multiple bootstrapping provide means of very early conceptual development? Behavioral and Brain Sciences, 34(3), 130–U27. http://doi.org/10.1017/S0140525X10002335",database_search,no,x,,,,,,,Can multiple bootstrapping provide means of very early conceptual development?,,"Haman, Maciej; Hernik, Mikolaj",Can multiple bootstrapping provide means of very early conceptual development?,,,,10.1017/S0140525X10002335,,,,2011,
X-GrSoc 99,"Hamilton, A. F. de C. (2015). Cognitive underpinnings of social interaction. Quarterly Journal of Experimental Psychology, 68(3), 417–432. http://doi.org/10.1080/17470218.2014.973424",database_search,yes,x,,,,,,,Cognitive underpinnings of social interaction,,"Hamilton, Antonia F. de C.",Cognitive underpinnings of social interaction,,,,10.1080/17470218.2014.973424,,,,2015,
2 - GrSoc,"Hamlin, J. K. (2014). Context-dependent social evaluation in 4.5-month-old human infants: the role of domain-general versus domain-specific processes in the development of social evaluation. Frontiers in Psychology, 5, 6141. http://doi.org/10.3389/fpsyg.2014.00614",database_search,yes,include,yes,,include,xp 1 ; xp 2 (but note it is a victim / beneficiary case),include,data is provided with statistics,Context-dependent social evaluation in 4.5-month-old human infants: the role of domain-general versus domain-specific processes in the development of social evaluation,http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00614/full,"Hamlin, J. K.",Context-dependent social evaluation in 4.5-month-old human infants: the role of domain-general versus domain-specific processes in the development of social evaluation,,,,10.3389/fpsyg.2014.00614,,,,2014,
3 - GrSoc,"Hamlin, J. K. (2015). The case for social evaluation in preverbal infants: gazing toward one’s goal drives infants’ preferences for Helpers over Hinderers in the hill paradigm. Frontiers in Psychology, 5, 1563. http://doi.org/10.3389/fpsyg.2014.01563",database_search,yes,include,yes,,include,xp 1 ; xp 2 (but note 2 adds constraints to control for perceptual cues),include,data is provided with statistics,The case for social evaluation in preverbal infants: gazing toward one's goal drives infants' preferences for Helpers over Hinderers in the hill paradigm,http://journal.frontiersin.org/article/10.3389/fpsyg.2014.01563/full,"Hamlin, J. K.",The case for social evaluation in preverbal infants: gazing toward one's goal drives infants' preferences for Helpers over Hinderers in the hill paradigm,,,,10.3389/fpsyg.2014.01563,,,,2015,
X-GrSoc 100,"Hamlin, J. K., & Baron, A. S. (2014). Agency Attribution in Infancy: Evidence for a Negativity Bias. Plos One, 9(5), e96112. http://doi.org/10.1371/journal.pone.0096112 ",database_search,yes,x,,,,,,,Agency Attribution in Infancy: Evidence for a Negativity Bias,,"Hamlin, J. Kiley; Baron, Andrew S.",Agency Attribution in Infancy: Evidence for a Negativity Bias,,,,10.1371/journal.pone.0096112,,,,2014,
4 - GrSoc,"Hamlin, J. K., Mahajan, N., Liberman, Z., & Wynn, K. (2013). Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others. Psychological Science, 24(4), 589–594. http://doi.org/10.1177/0956797612457785 ",database_search,yes,include,yes,,include,xp 1 ; xp 2 (but note those experiments add controls on similarity of actor with infant),include,data is provided with statistics,Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others,http://pss.sagepub.com/content/24/4/589,"Hamlin, J. Kiley; Mahajan, Neha; Liberman, Zoe; Wynn, Karen",Not Like Me = Bad: Infants Prefer Those Who Harm Dissimilar Others,,,,10.1177/0956797612457785,,,,2013,
X-GrSoc 101,"Hamlin, J. Kiley; Ullman, Tomer; Tenenbaum, Josh; Goodman, Noah; Baker, Chris (2013). The mentalistic basis of core social cognition: experiments in preverbal infants and a computational model. ",database_search,yes,include,yes,,exclude,"experiments test whether infants assign preferences, and not social evaluations of actors",,,The mentalistic basis of core social cognition: experiments in preverbal infants and a computational model,http://onlinelibrary.wiley.com/doi/10.1111/desc.12017/abstract,"Hamlin, J. Kiley; Ullman, Tomer; Tenenbaum, Josh; Goodman, Noah; Baker, Chris",The mentalistic basis of core social cognition: experiments in preverbal infants and a computational model,,,,10.1111/desc.12017,,,,2013,
X-GrSoc 102,"Hamlin, J. K., Wynn, K., Bloom, P., & Mahajan, N. (2011). How infants and toddlers react to antisocial others. Proceedings of the National Academy of Sciences of the United States of America, 108(50), 19931–19936. http://doi.org/10.1073/pnas.1110306108 ",database_search,yes,include,,,exclude,experiments rest on the assumption that the social evaluation theory works (test social evaluation of actors interacting with alreayd socially evaluated actors),,,How infants and toddlers react to antisocial others,http://www.pnas.org/content/108/50/19931,"Hamlin, J. Kiley; Wynn, Karen; Bloom, Paul; Mahajan, Neha",How infants and toddlers react to antisocial others,,,,10.1073/pnas.1110306108,,,,2011,
X-GrSoc 103,"Hamlin, J. K., Wynn, K., & Bloom, P. (2010). Three-month-olds show a negativity bias in their social evaluations. Developmental Science, 13(6), 923–929. http://doi.org/10.1111/j.1467-7687.2010.00951.x ",database_search,yes,include,,,exclude,measures looking preference and not grabbing,,,Three-month-olds show a negativity bias in their social evaluations,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-7687.2010.00951.x/abstract,"Hamlin, J. Kiley; Wynn, Karen; Bloom, Paul",Three-month-olds show a negativity bias in their social evaluations,,,,10.1111/j.1467-7687.2010.00951.x,,,,2010,
5 - GrSoc,"Hamlin, J. K., & Wynn, K. (2011). Young infants prefer prosocial to antisocial others. Cognitive Development, 26(1), 30–39. http://doi.org/10.1016/j.cogdev.2010.09.001 ",database_search,yes,include,yes,,include,xp 1 ; xp 2 ,include,data is provided with statistics,Young infants prefer prosocial to antisocial others,http://www.sciencedirect.com.gate3.inist.fr/science/article/pii/S0885201410000535,"Hamlin, J. Kiley; Wynn, Karen",Young infants prefer prosocial to antisocial others,,,,10.1016/j.cogdev.2010.09.001,,,,2011,
X-GrSoc 104,"Hamlin, J. K., & Wynn, K. (2012). Who knows what’s good to eat? Infants fail to match the food preferences of antisocial others. Cognitive Development, 27(3), 227–239. http://doi.org/10.1016/j.cogdev.2012.05.005 ",database_search,no,x,,,,,,,Who knows what's good to eat? Infants fail to match the food preferences of antisocial others,,"Hamlin, J. Kiley; Wynn, Karen",Who knows what's good to eat? Infants fail to match the food preferences of antisocial others,,,,10.1016/j.cogdev.2012.05.005,,,,2012,
X-GrSoc 105,"Hamlin, J. K. (2012). A Developmental Perspective on the Moral Dyad. Psychological Inquiry, 23(2), 166–171. http://doi.org/10.1080/1047840X.2012.670101 ",database_search,yes,x,,,,,,,A Developmental Perspective on the Moral Dyad,,"Hamlin, J. Kiley",A Developmental Perspective on the Moral Dyad,,,,10.1080/1047840X.2012.670101,,,,2012,
X-GrSoc 106,"Hamlin, J. K. (2013b). Moral Judgment and Action in Preverbal Infants and Toddlers: Evidence for an Innate Moral Core. Current Directions in Psychological Science, 22(3), 186–193. http://doi.org/10.1177/0963721412470687 ",database_search,no,x,,,,,,,Moral Judgment and Action in Preverbal Infants and Toddlers: Evidence for an Innate Moral Core,,"Hamlin, J. Kiley",Moral Judgment and Action in Preverbal Infants and Toddlers: Evidence for an Innate Moral Core,,,,10.1177/0963721412470687,,,,2013,
X-GrSoc 107,"Hamlin, J. K. (2013a). Failed attempts to help and harm: Intention versus outcome in preverbal infants’ social evaluations. Cognition, 128(3), 451–474. http://doi.org/10.1016/j.cognition.2013.04.004 ",database_search,yes,include,,,exclude,"what is tested here is role of intention of actor in social evaluation, which adds a layer of complexity to the original tast",,,Failed attempts to help and harm: Intention versus outcome in preverbal infants' social evaluations,http://www.sciencedirect.com.gate3.inist.fr/science/article/pii/S0010027713000796,"Hamlin, J. Kiley",Failed attempts to help and harm: Intention versus outcome in preverbal infants' social evaluations,,,,10.1016/j.cognition.2013.04.004,,,,2013,
X-GrSoc 108,"Hamlin, J. K. (2014). The Conceptual and Empirical Case for Social Evaluation in Infancy. Human Development, 57(4), 250–258. http://doi.org/10.1159/000365120 ",database_search,yes,x,,,,,,,The Conceptual and Empirical Case for Social Evaluation in Infancy,,"Hamlin, J. Kiley",The Conceptual and Empirical Case for Social Evaluation in Infancy,,,,10.1159/000365120,,,,2014,
X-GrSoc 109,"Hammond, S. I. (2014). Children’s early helping in action: Piagetian developmental theory and early prosocial behavior. Frontiers in Psychology, 5, 759. http://doi.org/10.3389/fpsyg.2014.00759",database_search,yes,x,,,,,,,Children's early helping in action: Piagetian developmental theory and early prosocial behavior,,"Hammond, Stuart I.",Children's early helping in action: Piagetian developmental theory and early prosocial behavior,,,,10.3389/fpsyg.2014.00759,,,,2014,
X-GrSoc 110,"Hari, R., & Kujala, M. V. (2009). Brain Basis of Human Social Interaction: From Concepts to Brain Imaging. Physiological Reviews, 89(2), 453–479. http://doi.org/10.1152/physrev.00041.2007",database_search,no,x,,,,,,,Brain Basis of Human Social Interaction: From Concepts to Brain Imaging,,"Hari, Riitta; Kujala, Miiamaaria V.",Brain Basis of Human Social Interaction: From Concepts to Brain Imaging,,,,10.1152/physrev.00041.2007,,,,2009,
X-GrSoc 111,"Haupt, R. L. (2012). Origins of Our Moral Code. Ieee Antennas and Propagation Magazine, 54(6), 212–212.",database_search,yes,x,,,,,,,Origins of Our Moral Code,,"Haupt, Randy L.",Origins of Our Moral Code,,,,,,,,2012,
