UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XWeg - 93,"Fernald, A. (2002). Understanding understanding: Historical origins of current questions about the early development of receptive language competence. In W. W. Hartup & R. A. Weinberg (Eds.), Child Psychology in Retrospect and Prospect: In Celebration of the 75th Anniversary of the Institute of Child Development (Vol. 32, pp. 103–131).",database_search,no,x,,,,,,,Understanding understanding: Historical origins of current questions about the early development of receptive language competence,,"Fernald, A.",Child Psychology in Retrospect and Prospect: In Celebration of the 75th Anniversary of the Institute of Child Development,,,,,,,,2002,
XWeg - 94,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2010). Categorization in 3-and 4-Month-Old Infants: An Advantage of Words Over Tones. Child Development, 81(2), 472–479.",database_search,no,x,,,,,,,Categorization in 3-and 4-Month-Old Infants: An Advantage of Words Over Tones,,"Ferry, Alissa L.; Hespos, Susan J.; Waxman, Sandra R.",Child Development,,,,,,,,2010,
XWeg - 95,"Fikkert, P. (2005). Getting sound structures in mind: Acquisition bridging linguistics and psychology? (A. Cutler, Ed.).",database_search,yes,x,,,,,,,Getting sound structures in mind: Acquisition bridging linguistics and psychology?,,"Fikkert, P.",,,,,,,,,2005,
XWeg - 96,"Finley, S., & Badecker, W. (2009). Artificial language learning and feature-based generalization. Journal of Memory and Language, 61(3), 423–437. http://doi.org/10.1016/j.jml.2009.05.002",database_search,yes,x,,,,,,,Artificial language learning and feature-based generalization,,"Finley, Sara; Badecker, William",Journal of Memory and Language,,,,10.1016/j.jml.2009.05.002,,,,2009,
XWeg - 97,"Fisher, C., & Tokura, H. (1996). Acoustic cues to grammatical structure in infant-directed speech: Cross-linguistic evidence. Child Development, 67(6), 3192–3218. http://doi.org/10.1111/j.1467-8624.1996.tb01909.x",database_search,yes,x,,,,,,,Acoustic cues to grammatical structure in infant-directed speech: Cross-linguistic evidence,,"Fisher, C.; Tokura, H.",Child Development,,,,10.1111/j.1467-8624.1996.tb01909.x,,,,1996,
4 - WSeg,"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., … Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1–9. http://doi.org/10.1016/j.cognition.2015.12.004",database_search,yes,include,,,include,"not xp 1, not xp 2 (different speakers between fam / test) ; speech > word monosyl UK Eng xp 3, 4, 5 ; word > speech SUK Eng bisyl : xp 6, 7, 8 ; speech > word YorkEng : xp 9 (mono), xp 10, 11, 12 ; speech > word US Eng bisyl xp 13 ",include,means and SD provided,British English infants segment words only with exaggerated infant-directed speech stimuli,http://www.sciencedirect.com.gate3.inist.fr/science/article/pii/S0010027715301189,"Floccia, Caroline; Keren-Portnoy, Tamar; DePaolis, Rory; Duffy, Hester; Delle Luche, Claire; Durrant, Samantha; White, Laurence; Goslin, Jeremy; Vihman, Marilyn",Cognition,,,,10.1016/j.cognition.2015.12.004,,,,2016,
XWeg - 98,"Floccia, C., Nazzi, T., Austin, K., Arreckx, F., & Goslin, J. (2011). Lexical stress and phonetic processing in word learning in 20- to 24-month-old English-learning children. Developmental Science, 14(3), 602–613. http://doi.org/10.1111/j.1467-7687.2010.01006.x",database_search,yes,x,,,,,,,Lexical stress and phonetic processing in word learning in 20- to 24-month-old English-learning children,,"Floccia, Caroline; Nazzi, Thierry; Austin, Keith; Arreckx, Frederique; Goslin, Jeremy",Developmental Science,,,,10.1111/j.1467-7687.2010.01006.x,,,,2011,
XWeg - 99,"Frank, M. C., Goldwater, S., Griffiths, T. L., & Tenenbaum, J. B. (2010). Modeling human performance in statistical word segmentation. Cognition, 117(2), 107–125. http://doi.org/10.1016/j.cognition.2010.07.005",database_search,yes,x,,,,,,,Modeling human performance in statistical word segmentation,,"Frank, Michael C.; Goldwater, Sharon; Griffiths, Thomas L.; Tenenbaum, Joshua B.",Cognition,,,,10.1016/j.cognition.2010.07.005,,,,2010,
XWeg - 100,"French, R. M., Addyman, C., & Mareschal, D. (2011). TRACX: A Recognition-Based Connectionist Framework for Sequence Segmentation and Chunk Extraction. Psychological Review, 118(4), 614–636. http://doi.org/10.1037/a0025255",database_search,no,x,,,,,,,TRACX: A Recognition-Based Connectionist Framework for Sequence Segmentation and Chunk Extraction,,"French, Robert M.; Addyman, Caspar; Mareschal, Denis",Psychological Review,,,,10.1037/a0025255,,,,2011,
XWeg - 101,"Friederici, A. D., & Oberecker, R. (2008). The development of syntactic brain correlates during the first years of life. In A. D. Friederici & G. Thierry (Eds.), Early Language Development: Bridging Brain and Behaviour (Vol. 5, pp. 215–231).",database_search,no,x,,,,,,,The development of syntactic brain correlates during the first years of life,,"Friederici, Angela D.; Oberecker, Regine",Early Language Development: Bridging Brain and Behaviour,,,,,,,,2008,
XWeg - 102,"Garcia-Ramirez, E., & Shatz, M. (2011). On Problems with Descriptivism: Psychological Assumptions and Empirical Evidence. Mind & Language, 26(1), 53–77. http://doi.org/10.1111/j.1468-0017.2010.01410.x",database_search,no,x,,,,,,,On Problems with Descriptivism: Psychological Assumptions and Empirical Evidence,,"Garcia-Ramirez, Eduardo; Shatz, Marilyn",Mind & Language,,,,10.1111/j.1468-0017.2010.01410.x,,,,2011,
XWeg - 103,"George, N. R., Goksun, T., Hirsh-Pasek, K., & Golinkoff, R. M. (2014). Carving the World for Language: How Neuroscientific Research Can Enrich the Study of First and Second Language Learning. Developmental Neuropsychology, 39(4), 262–284. http://doi.org/10.1080/87565641.2014.906602",database_search,no,x,,,,,,,Carving the World for Language: How Neuroscientific Research Can Enrich the Study of First and Second Language Learning,,"George, Nathan R.; Goksun, Tilbe; Hirsh-Pasek, Kathy; Golinkoff, Roberta Michnick",Developmental Neuropsychology,,,,10.1080/87565641.2014.906602,,,,2014,
XWeg - 104,"Gierut, J. A., & Storkel, H. L. (2002). Markedness and the grammar in lexical diffusion of fricatives. Clinical Linguistics & Phonetics, 16(2), 115–134. http://doi.org/10.1080/0269920011011287",database_search,no,x,,,,,,,Markedness and the grammar in lexical diffusion of fricatives,,"Gierut, J. A.; Storkel, H. L.",Clinical Linguistics & Phonetics,,,,10.1080/0269920011011287,,,,2002,
XWeg - 105,"Goetry, V., & Kolinsky, R. (2000). The role of rhythmic cues for speech segmentation in monolingual and bilingual listeners. Psychologica Belgica, 40(3), 115–152.",database_search,yes,x,,,,,,,The role of rhythmic cues for speech segmentation in monolingual and bilingual listeners,,"Goetry, V.; Kolinsky, R.",Psychologica Belgica,,,,,,,,2000,
XWeg - 106,"Gogate, L. J. (2010). Learning of syllable-object relations by preverbal infants: The role of temporal synchrony and syllable distinctiveness. Journal of Experimental Child Psychology, 105(3), 178–197. http://doi.org/10.1016/j.jecp.2009.10.007",database_search,no,x,,,,,,,Invariance Detection Within an Interactive System: A Perceptual Gateway to Language Development,,"Gogate, Lakshmi J.; Hollich, George",Psychological Review,,,,10.1037/a0019049,,,,2010,
XWeg - 107,"Gogate, L. J., & Bahrick, L. E. (1998). Intersensory redundancy facilitates learning of arbitrary relations between vowel sounds and objects in seven-month-old infants. Journal of Experimental Child Psychology, 69(2), 133–149. http://doi.org/10.1006/jecp.1998.2438",database_search,no,x,,,,,,,Learning of syllable-object relations by preverbal infants: The role of temporal synchrony and syllable distinctiveness,,"Gogate, Lakshmi J.",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2009.10.007,,,,2010,
XWeg - 108,"Gogate, L. J., & Hollich, G. (2010). Invariance Detection Within an Interactive System: A Perceptual Gateway to Language Development. Psychological Review, 117(2), 496–516. http://doi.org/10.1037/a0019049",database_search,no,x,,,,,,,Intersensory redundancy facilitates learning of arbitrary relations between vowel sounds and objects in seven-month-old infants,,"Gogate, L. J.; Bahrick, L. E.",Journal of Experimental Child Psychology,,,,10.1006/jecp.1998.2438,,,,1998,
XWeg - 109,"Gogate, L. J., Walker-Andrews, A. S., & Bahrick, L. E. (2001). The intersensory origins of word comprehension: an ecological-dynamic systems view. Developmental Science, 4(1), 1–18. http://doi.org/10.1111/1467-7687.00143",database_search,yes,x,,,,,,,The intersensory origins of word comprehension: an ecological-dynamic systems view,,"Gogate, L. J.; Walker-Andrews, A. S.; Bahrick, L. E.",Developmental Science,,,,10.1111/1467-7687.00143,,,,2001,
XWeg - 110,"Gonzalez-Gomez, N., & Nazzi, T. (2012). Phonological Feature Constraints on the Acquisition of Phonological Dependencies. In A. K. Biller, E. Y. Chung, & A. E. Kimball (Eds.), Proceedings of the 36th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 202–212).",database_search,no,x,,,,,,,Phonological Feature Constraints on the Acquisition of Phonological Dependencies,,"Gonzalez-Gomez, Nayeli; Nazzi, Thierry","Proceedings of the 36th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2012,
XWeg - 111,"Gonzalez-Gomez, N., & Nazzi, T. (2013). Effects of Prior Phonotactic Knowledge on Infant Word Segmentation: The Case of Nonadjacent Dependencies. Journal of Speech Language and Hearing Research, 56(3), 840–849. http://doi.org/10.1044/1092-4388(2012/12-0138)",database_search,yes,include,,,exclude,tests influence of adjacent words on segmentation,,,Effects of Prior Phonotactic Knowledge on Infant Word Segmentation: The Case of Nonadjacent Dependencies,http://lpp.psycho.univ-paris5.fr/pdf/3443.pdf,"Gonzalez-Gomez, Nayeli; Nazzi, Thierry",Journal of Speech Language and Hearing Research,,,,10.1044/1092-4388(2012/12-0138),,,,2013,
XWeg - 112,"Goswami, U. (2008). The Development of Reading across Languages. In G. F. Eden & D. L. Flower (Eds.), Learning, Skill Acquisition, Reading, and Dyslexia (Vol. 1145, pp. 1–12).",database_search,no,x,,,,,,,The Development of Reading across Languages,,"Goswami, Usha","Learning, Skill Acquisition, Reading, and Dyslexia",,,,,,,,2008,
XWeg - 113,"Goswami, U. (2010). A psycholinguistic grain size view of reading acquisition across languages. Reading and Dyslexia in Different Orthographies, 23–42.",database_search,no,x,,,,,,,A psycholinguistic grain size view of reading acquisition across languages,,"Goswami, Usha",Reading and Dyslexia in Different Orthographies,,,,,,,,2010,
XWeg - 114,"Gout, A., Christophe, A., & Morgan, J. L. (2004). Phonological phrase boundaries constrain lexical access II. Infant data. Journal of Memory and Language, 51(4), 548–567. http://doi.org/10.1016/j.jml.2004.07.002",database_search,yes,include,,,exclude,tests for recognition of sounds similar to target words (ie : cases where sound sequence of target is actual end and beginning of two different words),,,Phonological phrase boundaries constrain lexical access II. Infant data,,"Gout, A.; Christophe, A.; Morgan, J. L.",Journal of Memory and Language,,,,10.1016/j.jml.2004.07.002,,,,2004,
XWeg - 115,"Goyet, L., de Schonen, S., & Nazzi, T. (2010). Words and syllables in fluent speech segmentation by French-learning infants: An ERP study. Brain Research, 1332, 75–89. http://doi.org/10.1016/j.brainres.2010.03.047",database_search,no,x,,,,,,,Words and syllables in fluent speech segmentation by French-learning infants: An ERP study,,"Goyet, Louise; de Schonen, Scania; Nazzi, Thierry",Brain Research,,,,10.1016/j.brainres.2010.03.047,,,,2010,
5 - WSeg,"Goyet, L., Nishibayashi, L.-L., & Nazzi, T. (2013). Early Syllabic Segmentation of Fluent Speech by Infants Acquiring French. Plos One, 8(11), e79646. http://doi.org/10.1371/journal.pone.0079646",database_search,yes,include,,,include,speech > word ; PFrench ; xp 1 : recognition of syllables ; xp 2 : recognition of words containing an habituated syllable ; xp 2 : recognition of syllables ,include,means and SD provided,Early Syllabic Segmentation of Fluent Speech by Infants Acquiring French,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0079646,"Goyet, Louise; Nishibayashi, Leo-Lyuki; Nazzi, Thierry",Plos One,,,,10.1371/journal.pone.0079646,,,,2013,
XWeg - 116,"Guion, S. G. (2005). Knowledge of English word stress patterns in early and late Korean-English bilinguals. Studies in Second Language Acquisition, 27(4), 503–533. http://doi.org/10.1017/S0272263105050230",database_search,yes,x,,,,,,,Knowledge of English word stress patterns in early and late Korean-English bilinguals,,"Guion, S. G.",Studies in Second Language Acquisition,,,,10.1017/S0272263105050230,,,,2005,
XWeg - 117,"Gupta, P., Lipinski, J., Abbs, B., & Lin, P. H. (2005). Serial position effects in nonword repetition. Journal of Memory and Language, 53(1), 141–162. http://doi.org/10.1016/j.jml.2004.12.002",database_search,no,x,,,,,,,Serial position effects in nonword repetition,,"Gupta, P.; Lipinski, J.; Abbs, B.; Lin, P. H.",Journal of Memory and Language,,,,10.1016/j.jml.2004.12.002,,,,2005,
XWeg - 118,"Halle, P. A., & DeBoyssonBardies, B. (1996). The format of representation of recognized words in infants’ early receptive lexicon. Infant Behavior & Development, 19(4), 463–481. http://doi.org/10.1016/S0163-6383(96)90007-7",database_search,no,x,,,,,,,The format of representation of recognized words in infants' early receptive lexicon,,"Halle, P. A.; DeBoyssonBardies, B.",Infant Behavior & Development,,,,10.1016/S0163-6383(96)90007-7,,,,1996,
XWeg - 119,"Halle, P. A., Durand, C., & de Boysson-Bardies, B. (2008). Do 11-month-old French infants process articles? Language and Speech, 51, 23–44.",database_search,yes,include,,,exclude,no familiarization,,,Do 11-month-old French infants process articles?,http://las.sagepub.com/content/51/1-2/23,"Halle, Pierre A.; Durand, Catherine; de Boysson-Bardies, Benedicte",Language and Speech,,,,,,,,2008,
XWeg - 120,"Hayashi, A., Tamekawa, Y., & Kiritani, S. (2001). Developmental change in auditory preferences for speech stimuli in Japanese infants. Journal of Speech Language and Hearing Research, 44(6), 1189–1200. http://doi.org/10.1044/1092-4388(2001/092)",database_search,yes,x,,,,,,,Developmental change in auditory preferences for speech stimuli in Japanese infants,,"Hayashi, A.; Tamekawa, Y.; Kiritani, S.",Journal of Speech Language and Hearing Research,,,,10.1044/1092-4388(2001/092),,,,2001,
XWeg - 121,"Hayes, R. A., & Slater, A. (2008). Three-month-olds’ detection of alliteration in syllables. Infant Behavior & Development, 31(1), 153–156. http://doi.org/10.1016/j.infbeh.2007.07.009",database_search,yes,x,,,,,,,Three-month-olds' detection of alliteration in syllables,,"Hayes, Rachel A.; Slater, Alan",Infant Behavior & Development,,,,10.1016/j.infbeh.2007.07.009,,,,2008,
XWeg - 122,"Heitner, R. M. (2004). The cyclical ontogeny of ontology: an integrated developmental account of object and speech categorization. Philosophical Psychology, 17(1), 45–57. http://doi.org/10.1080/0951508042000202372",database_search,no,x,,,,,,,The cyclical ontogeny of ontology: an integrated developmental account of object and speech categorization,,"Heitner, R. M.",Philosophical Psychology,,,,10.1080/0951508042000202372,,,,2004,
XWeg - 123,"Henderson, L., Weighall, A., & Gaskell, G. (2013). Learning new vocabulary during childhood: Effects of semantic training on lexical consolidation and integration. Journal of Experimental Child Psychology, 116(3), 572–592. http://doi.org/10.1016/j.jecp.2013.07.004",database_search,no,x,,,,,,,Learning new vocabulary during childhood: Effects of semantic training on lexical consolidation and integration,,"Henderson, Lisa; Weighall, Anna; Gaskell, Gareth",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2013.07.004,,,,2013,
XWeg - 124,"Hespos, S. J., Saylor, M. M., & Grossman, S. R. (2009). Infants’ Ability to Parse Continuous Actions. Developmental Psychology, 45(2), 575–585. http://doi.org/10.1037/a0014145",database_search,no,x,,,,,,,Infants' Ability to Parse Continuous Actions,,"Hespos, Susan J.; Saylor, Megan M.; Grossman, Stacy R.",Developmental Psychology,,,,10.1037/a0014145,,,,2009,
XWeg - 125,"Hirsh-Pasek, K., Golinkoff, R. M., & Hollich, G. (1999). Trends and transitions in language development: Looking for the missing piece. Developmental Neuropsychology, 16(2), 139–162. http://doi.org/10.1207/S15326942DN1602_1",database_search,no,x,,,,,,,Trends and transitions in language development: Looking for the missing piece,,"Hirsh-Pasek, K.; Golinkoff, R. M.; Hollich, G.",Developmental Neuropsychology,,,,10.1207/S15326942DN1602_1,,,,1999,
XWeg - 126,"Hockema, S. A. (2004). Finding words in speech: An investigation of American English. In A. Brugos, L. Micciulla, & C. E. Smith (Eds.), Proceedings of the 28th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 244–255).",database_search,yes,x,,,,,,,Finding words in speech: An investigation of American English,,"Hockema, S. A.","Proceedings of the 28th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2004,
XWeg - 127,"Hoehle, B., Bijeljac-Babic, R., Herold, B., Weissenborn, J., & Nazzi, T. (2009). Language specific prosodic preferences during the first half year of life: Evidence from German and French infants. Infant Behavior & Development, 32(3), 262–274. http://doi.org/10.1016/j.infbeh.2009.03.004",database_search,yes,include,,,exclude,no fluent speech,,,Language specific prosodic preferences during the first half year of life: Evidence from German and French infants,http://www.sciencedirect.com.gate3.inist.fr/science/article/pii/S016363830900040X,"Hoehle, Barbara; Bijeljac-Babic, Ranka; Herold, Birgit; Weissenborn, Juergen; Nazzi, Thierry",Infant Behavior & Development,,,,10.1016/j.infbeh.2009.03.004,,,,2009,
XWeg - 128,"Hoehle, B., Pauen, S., Hesse, V., & Weissenborn, J. (2014). Discrimination of Rhythmic Pattern at 4 Months and Language Performance at 5 Years: A Longitudinal Analysis of Data From German-Learning Children. Language Learning, 64, 141–164. http://doi.org/10.1111/lang.12075",database_search,no,x,,,,,,,Discrimination of Rhythmic Pattern at 4 Months and Language Performance at 5 Years: A Longitudinal Analysis of Data From German-Learning Children,,"Hoehle, Barbara; Pauen, Sabina; Hesse, Volker; Weissenborn, Juergen",Language Learning,,,,10.1111/lang.12075,,,,2014,
XWeg - 129,"Hohle, B., Weissenborn, E., Kiefer, D., Schulz, A., & Schmitz, M. (2004). Functional elements in infants’ speech processing: The role of determiners in the syntactic categorization of lexical elements. Infancy, 5(3), 341–353. http://doi.org/10.1207/s15327078in0503_5",database_search,no,x,,,,,,,Functional elements in infants' speech processing: The role of determiners in the syntactic categorization of lexical elements,,"Hohle, B.; Weissenborn, E.; Kiefer, D.; Schulz, A.; Schmitz, M.",Infancy,,,,10.1207/s15327078in0503_5,,,,2004,
XWeg - 130,"Hohle, B., & Weissenborn, J. (2000). The origins of syntactic knowledge: Recognition of determiners in one year old German children. In S. C. Howell, S. A. Fish, & T. KeithLucas (Eds.), Proceedings of the 24th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 418–429).",database_search,yes,x,,,,,,,The origins of syntactic knowledge: Recognition of determiners in one year old German children,,"Hohle, B.; Weissenborn, J.","Proceedings of the 24th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2000,
6 - WSeg,"Hohle, B., & Weissenborn, J. (2003). German-learning infants’ ability to detect unstressed closed-class elements in continuous speech. Developmental Science, 6(2), 122–127. http://doi.org/10.1111/1467-7687.00261",database_search,yes,include,,,include,"words > speech ; German, monosyl ; xp 1 ; xp 2 ; ",include,means and SD provided,German-learning infants' ability to detect unstressed closed-class elements in continuous speech,http://onlinelibrary.wiley.com/doi/10.1111/1467-7687.00261/abstract?systemMessage=Subscribe+and+renew+is+currently+unavailable+online.+Please+contact+customer+care+to+place+an+order%3A++http%3A%2F%2Folabout.wiley.com%2FWileyCDA%2FSection%2Fid-397203.html++.Apologies+for+the+inconvenience.,"Hohle, B.; Weissenborn, J.",Developmental Science,,,,10.1111/1467-7687.00261,,,,2003,
XWeg - 131,"Hollich, G., Jusczyk, P. W., & Brent, M. W. (2001). How infants use the words they know to learn new words. In A. H. J. Do, L. Dominguez, & A. Johansen (Eds.), Proceedings of the 25th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 353–364).",database_search,no,x,,,,,,,How infants use the words they know to learn new words,,"Hollich, G.; Jusczyk, P. W.; Brent, M. W.","Proceedings of the 25th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2001,
XWeg - 132,"Hollich, G., Jusczyk, P. W., & Luce, P. A. (2002). Lexical neighborhood effects in 17-month-old word learning. In B. Skarabela, S. Fish, & A. H. J. Do (Eds.), Proceedings of the 26th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 314–323). ",database_search,no,x,,,,,,,Lexical neighborhood effects in 17-month-old word learning,,"Hollich, G.; Jusczyk, P. W.; Luce, P. A.","Proceedings of the 26th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2002,
XWeg - 133,"Hollich, G., Newman, R. S., & Jusczyk, P. W. (2005). Infants’ use of synchronized visual information to separate streams of speech. Child Development, 76(3), 598–613. http://doi.org/10.1111/j.1467-8624.2005.00866.x ",database_search,no,x,,,,,,,Infants' use of synchronized visual information to separate streams of speech,,"Hollich, G.; Newman, R. S.; Jusczyk, P. W.",Child Development,,,,10.1111/j.1467-8624.2005.00866.x,,,,2005,
XWeg - 134,"Hollich, G. (2006). Combining techniques to reveal emergent effects in infants’ segmentation, word learning, and grammar. Language and Speech, 49, 3–19. ",database_search,yes,x,,,,,,,"Combining techniques to reveal emergent effects in infants' segmentation, word learning, and grammar",,"Hollich, George",Language and Speech,,,,,,,,2006,
XWeg - 135,"Houston, D. M. (2005). Speech Perception in Infants. Handbook of Speech Perception, 417–448.",database_search,no,x,,,,,,,Speech Perception in Infants,,"Houston, Derek M.",Handbook of Speech Perception,,,,,,,,2005,
XWeg - 136,"Houston, D. M., & Jusczyk, P. W. (2000). The role of talker-specific information in word segmentation by infants. Journal of Experimental Psychology-Human Perception and Performance, 26(5), 1570–1582. http://doi.org/10.1037//0096-1523.26.5.1570",database_search,yes,x,,,,,,,Cross-language word segmentation by 9-month-olds,,"Houston, D. M.; Jusczyk, P. W.; Kuijpers, C.; Coolen, R.; Cutler, A.",Psychonomic Bulletin & Review,,,,10.3758/BF03214363,,,,2000,
XWeg - 137,"Houston, D. M., & Jusczyk, P. W. (2003). Infants’ long-term memory for the sound patterns of words and voices. Journal of Experimental Psychology-Human Perception and Performance, 29(6), 1143–1154. http://doi.org/10.1037/0096-1523.29.6.1143",database_search,yes,x,,,,,,,The role of talker-specific information in word segmentation by infants,,"Houston, D. M.; Jusczyk, P. W.",Journal of Experimental Psychology-Human Perception and Performance,,,,10.1037//0096-1523.26.5.1570,,,,2000,
XWeg - 138,"Houston, D. M., Jusczyk, P. W., Kuijpers, C., Coolen, R., & Cutler, A. (2000). Cross-language word segmentation by 9-month-olds. Psychonomic Bulletin & Review, 7(3), 504–509. http://doi.org/10.3758/BF03214363",database_search,no,x,,,,,,,Infants' long-term memory for the sound patterns of words and voices,,"Houston, D. M.; Jusczyk, P. W.",Journal of Experimental Psychology-Human Perception and Performance,,,,10.1037/0096-1523.29.6.1143,,,,2003,
XWeg - 139,"Houston, D. M., Pisoni, D. B., Kirk, K. I., Ying, E. A., & Miyamoto, R. T. (2003). Speech perception skills of deaf infants following cochlear implantation: a first report. International Journal of Pediatric Otorhinolaryngology, 67(5), 479–495. http://doi.org/10.1016/S0165-5876(03)00005-3",database_search,no,x,,,,,,,Speech perception skills of deaf infants following cochlear implantation: a first report,,"Houston, D. M.; Pisoni, D. B.; Kirk, K. I.; Ying, E. A.; Miyamoto, R. T.",International Journal of Pediatric Otorhinolaryngology,,,,10.1016/S0165-5876(03)00005-3,,,,2003,
7 - WSeg,"Houston, D. M., Santelmann, L. M., & Jusczyk, P. W. (2004). English-learning infants’ segmentation of trisyllabic words from fluent speech. Language and Cognitive Processes, 19(1), 97–136. http://doi.org/10.1080/01690960344000143",database_search,yes,include,,,include,"word > speech AmEng, trisyl ; xp 1 (primary stress on first syllable) ; xp 2 (primary stress on last syllable) ; xp 3 is a task monosyllable recognition inside a word",include,means and SD are provided,English-learning infants' segmentation of trisyllabic words from fluent speech,http://www.iupui.edu/~babytalk/pdfs/HoustonSantelmannJusczyk_2004.pdf,"Houston, D. M.; Santelmann, L. M.; Jusczyk, P. W.",Language and Cognitive Processes,,,,10.1080/01690960344000143,,,,2004,
XWeg - 140,"Houston-Price, C., & Nakai, S. (2004). Distinguishing novelty and familiarity effects in infant preference procedures. Infant and Child Development, 13(4), 341–348. http://doi.org/10.1002/icd.364",database_search,no,x,,,,,,,Distinguishing novelty and familiarity effects in infant preference procedures,,"Houston-Price, C.; Nakai, S.",Infant and Child Development,,,,10.1002/icd.364,,,,2004,
XWeg - 141,"Hume, E. (2004). The indeterminacy/attestation model of metathesis. Language, 80(2), 203–237. http://doi.org/10.1353/lan.2004.0083",database_search,no,x,,,,,,,The indeterminacy/attestation model of metathesis,,"Hume, E.",Language,,,,10.1353/lan.2004.0083,,,,2004,
XWeg - 142,"Johnson, E. K., Jusczyk, P. W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65–97. http://doi.org/10.1016/S0010-0285(02)00507-8",database_search,yes,include,,,exclude,conditions are both lists of words (no fluent speech),,,Lexical viability constraints on speech segmentation by infants,http://www.utdallas.edu/~assmann/hcs6367/johnson03.pdf,"Johnson, E. K.; Jusczyk, P. W.; Cutler, A.; Norris, D.",Cognitive Psychology,,,,10.1016/S0010-0285(02)00507-8,,,,2003,
XWeg - 143,"Johnson, E. K., & Jusczyk, P. W. (2001). Word segmentation by 8-month-olds: When speech cues count more than statistics. Journal of Memory and Language, 44(4), 548–567. http://doi.org/10.1006/jmla.2000.2755",database_search,yes,include,,,exclude,tests for recognition of statistically frequent syllable sequences amongst an steady stream of sounds (not fluent speech per se),,,Word segmentation by 8-month-olds: When speech cues count more than statistics,http://www.sciencedirect.com/science/article/pii/S0749596X00927554,"Johnson, E. K.; Jusczyk, P. W.",Journal of Memory and Language,,,,10.1006/jmla.2000.2755,,,,2001,
XWeg - 144,"Johnson, E. K., van de Weijer, J., & Jusczyk, P. W. (2001). Word segmentation by 7.5-month-olds: Three words do not equal one. In A. H. J. Do, L. Dominguez, & A. Johansen (Eds.), Proceedings of the 25th Annual Boston University Conference on Language Development, Vols 1 and 2 (pp. 389–400). ",database_search,yes,include,NO,couldn't find text : seems to be a conference presentation,exclude,,,,Word segmentation by 7.5-month-olds: Three words do not equal one,,"Johnson, E. K.; van de Weijer, J.; Jusczyk, P. W.","Proceedings of the 25th Annual Boston University Conference on Language Development, Vols 1 and 2",,,,,,,,2001,
8 - WSeg,"Johnson, E. K. (2005). English-learning infants’ representations of word forms with iambic stress. Infancy, 7(1), 99–109. http://doi.org/10.1207/s15327078in0701_8 ",database_search,yes,include,,,include,speech > words ; AmEng trisyl ; but only condition of fam vs unfam (not condition of nearfam vs unfam : we exclude experiments testing for false recognitions),include,means and SD provided,English-learning infants' representations of word forms with iambic stress,http://onlinelibrary.wiley.com/doi/10.1207/s15327078in0701_8/epdf,"Johnson, E. K.",Infancy,,,,10.1207/s15327078in0701_8,,,,2005,
XWeg - 145,"Johnson, E., & Zamuner, T. (2010). Using infant and toddler testing methods in language acquisition research. In E. Blom & S. Unsworth (Eds.), Experimental Methods in Language Acquisition Research (Vol. 27, pp. 73–93). ",database_search,no,x,,,,,,,Using infant and toddler testing methods in language acquisition research,,"Johnson, Elizabeth; Zamuner, Tania",Experimental Methods in Language Acquisition Research,,,,,,,,2010,
