UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XFBl - 120,"de Bruin, L. C., & Kaestner, L. (2012). Dynamic Embodied Cognition. Phenomenology and the Cognitive Sciences, 11(4), 541–563. http://doi.org/10.1007/s11097-011-9223-1 ",database_search,yes,x,,,,,,,Dynamic Embodied Cognition,,"de Bruin, Leon C.; Kaestner, Lena",Phenomenology and the Cognitive Sciences,,,,10.1007/s11097-011-9223-1,,,,2012,
XFBl - 121,"de Bruin, L. C. (2008). A new story about folk psychology. Philosophical Explorations, 11(3), 263–271. http://doi.org/10.1080/13869790802239219 ",database_search,no,x,,,,,,,A new story about folk psychology,,"de Bruin, Leon C.",Philosophical Explorations,,,,10.1080/13869790802239219,,,,2008,
XFBl - 122,"De Bruin, L. C. (2014). THEORY OF MIND AND FALSE-BELIEF UNDERSTANDING. (O. N. Saracho, Ed.). ",database_search,no,x,,,,,,,THEORY OF MIND AND FALSE-BELIEF UNDERSTANDING,,"De Bruin, Leon C.",,,,,,,,,2014,
XFBl - 123,"De Cruz, H., & De Smedt, J. (2007). The role of intuitive ontologies in scientific understanding the case of human evolution. Biology & Philosophy, 22(3), 351–368. http://doi.org/10.1007/s10539-006-9036-8",database_search,no,x,,,,,,,Natural History of Natural Theology: The Cognitive Science of Theology and Philosophy of Religion,,"DeCruz, H.; DeSmedt, J.",,,,,,,,,2015,
XFBl - 124,"DeCruz, H., & DeSmedt, J. (2015). Natural History of Natural Theology: The Cognitive Science of Theology and Philosophy of Religion.",database_search,no,x,,,,,,,The role of intuitive ontologies in scientific understanding the case of human evolution,,"De Cruz, Helen; De Smedt, Johan",Biology & Philosophy,,,,10.1007/s10539-006-9036-8,,,,2007,
XFBl - 125,"Delton, A. W., Cosmides, L., Guemo, M., Robertson, T. E., & Tooby, J. (2012). The Psychosemantics of Free Riding: Dissecting the Architecture of a Moral Concept. Journal of Personality and Social Psychology, 102(6), 1252–1270. http://doi.org/10.1037/a0027026",database_search,no,x,,,,,,,The Psychosemantics of Free Riding: Dissecting the Architecture of a Moral Concept,,"Delton, Andrew W.; Cosmides, Leda; Guemo, Marvin; Robertson, Theresa E.; Tooby, John",Journal of Personality and Social Psychology,,,,10.1037/a0027026,,,,2012,
XFBl - 126,"de Schonen, S. (2009). How infant perceive faces. Evolution Psychiatrique, 74(1), 27–54. http://doi.org/10.1016/j.evopsy.2008.12.016",database_search,no,x,,,,,,,How infant perceive faces,,"de Schonen, Scania",Evolution Psychiatrique,,,,10.1016/j.evopsy.2008.12.016,,,,2009,
XFBl - 127,"Devaine, M., Hollard, G., & Daunizeau, J. (2014). The Social Bayesian Brain: Does Mentalizing Make a Difference When We Learn? Plos Computational Biology, 10(12), e1003992. http://doi.org/10.1371/journal.pcbi.1003992",database_search,yes,x,,,,,,,The Social Bayesian Brain: Does Mentalizing Make a Difference When We Learn?,,"Devaine, Marie; Hollard, Guillaume; Daunizeau, Jean",Plos Computational Biology,,,,10.1371/journal.pcbi.1003992,,,,2014,
XFBl - 128,"de Villiers, J. (2007). The interface of language and Theory of Mind. Lingua, 117(11), 1858–1878. http://doi.org/10.1016/j.lingua.2006.11.006",database_search,no,x,,,,,,,The interface of language and Theory of Mind,,"de Villiers, Jill",Lingua,,,,10.1016/j.lingua.2006.11.006,,,,2007,
XFBl - 129,"de Villiers, J. G., & de Villiers, P. A. (2009). complements enable representation of the contents of false beliefs: the evolution of a theory of theory of mind. (S. H. FosterCohen, Ed.).",database_search,no,x,,,,,,,complements enable representation of the contents of false beliefs: the evolution of a theory of theory of mind,,"de Villiers, Jill G.; de Villiers, Peter A.",,,,,,,,,2009,
XFBl - 130,"de Villiers, J. G., & de Villiers, P. A. (2014). The Role of Language in Theory of Mind Development. Topics in Language Disorders, 34(4), 313–328. http://doi.org/10.1097/TLD.0000000000000037",database_search,no,x,,,,,,,The Role of Language in Theory of Mind Development,,"de Villiers, Jill G.; de Villiers, Peter A.",Topics in Language Disorders,,,,10.1097/TLD.0000000000000037,,,,2014,
XFBl - 131,"Dewar, K. M., & Xu, F. (2010). Induction, Overhypothesis, and the Origin of Abstract Knowledge: Evidence From 9-Month-Old Infants. Psychological Science, 21(12), 1871–1877. http://doi.org/10.1177/0956797610388810",database_search,yes,x,,,,,,,"Induction, Overhypothesis, and the Origin of Abstract Knowledge: Evidence From 9-Month-Old Infants",,"Dewar, Kathryn M.; Xu, Fei",Psychological Science,,,,10.1177/0956797610388810,,,,2010,
XFBl - 132,"Dewhurst, J. (2015). Mindshaping. Phenomenology and the Cognitive Sciences, 14(4), 1165–1169. http://doi.org/10.1007/s11097-014-9362-2",database_search,yes,x,,,,,,,Mindshaping,,"Dewhurst, Joe",Phenomenology and the Cognitive Sciences,,,,10.1007/s11097-014-9362-2,,,,2015,
XFBl - 133,"Dias, Á. M. (2011). Proposta de reflexão teórica e análise de padrões conceituais com data mining. Estudos de Psicologia (Natal), 16(2), 179–186. http://doi.org/10.1590/S1413-294X2011000200009",database_search,no,x,,,,,,,Proposta de reflexão teórica e análise de padrões conceituais com data mining,,"Dias, Álvaro Machado",Estudos de Psicologia (Natal),,,,10.1590/S1413-294X2011000200009,,,,2011,
XFBl - 134,"Diaz, D. (2013). Social cognition about self and others: A neuroscience perspective. Revista De Psicologia Social, 28(3), 285–297.",database_search,no,x,,,,,,,Social cognition about self and others: A neuroscience perspective,,"Diaz, Dario",Revista De Psicologia Social,,,,,,,,2013,
XFBl - 135,"Diesendruck, G., Carmel, N., & Markson, L. (2010). Children’s Sensitivity to the Conventionality of Sources. Child Development, 81(2), 652–668.",database_search,no,x,,,,,,,Children's Sensitivity to the Conventionality of Sources,,"Diesendruck, Gil; Carmel, Nurit; Markson, Lori",Child Development,,,,,,,,2010,
XFBl - 136,"Diesendruck, G., & Markson, L. (2011). Children’s Assumption of the Conventionality of Culture. Child Development Perspectives, 5(3), 189–195. http://doi.org/10.1111/j.1750-8606.2010.00156.x",database_search,no,x,,,,,,,Children's Assumption of the Conventionality of Culture,,"Diesendruck, Gil; Markson, Lori",Child Development Perspectives,,,,10.1111/j.1750-8606.2010.00156.x,,,,2011,
XFBl - 137,"Di Paolo, E., & De Jaegher, H. (2012). The interactive brain hypothesis. Frontiers in Human Neuroscience, 6. http://doi.org/10.3389/fnhum.2012.00163",database_search,yes,x,,,,,,,The interactive brain hypothesis,,"Di Paolo, Ezequiel; De Jaegher, Hanne",Frontiers in Human Neuroscience,,,,10.3389/fnhum.2012.00163,,,,2012,
XFBl - 138,"Dodell-Feder, D., Lincoln, S. H., Coulson, J. P., & Hooker, C. I. (2013). Using Fiction to Assess Mental State Understanding: A New Task for Assessing Theory of Mind in Adults. Plos One, 8(11), UNSP e81279. http://doi.org/10.1371/journal.pone.0081279",database_search,no,x,,,,,,,Using Fiction to Assess Mental State Understanding: A New Task for Assessing Theory of Mind in Adults,,"Dodell-Feder, David; Lincoln, Sarah Hope; Coulson, Joseph P.; Hooker, Christine I.",Plos One,,,,10.1371/journal.pone.0081279,,,,2013,
XFBl - 139,"Doherty, M. J., McIntyre, A. H., & Langton, S. R. H. (2015). Developmentally distinct gaze processing systems: Luminance versus geometric cues. Cognition, 137, 72–80. http://doi.org/10.1016/j.cognition.2015.01.001",database_search,no,x,,,,,,,Developmentally distinct gaze processing systems: Luminance versus geometric cues,,"Doherty, Martin J.; McIntyre, Alex H.; Langton, Stephen R. H.",Cognition,,,,10.1016/j.cognition.2015.01.001,,,,2015,
XFBl - 140,"Dolcini, N. (2010). Minding the Developmental Gap A Theoretical Analysis of the Theory of Mind Data. Journal of Consciousness Studies, 17(7-8), 37–46.",database_search,no,x,,,,,,,Minding the Developmental Gap A Theoretical Analysis of the Theory of Mind Data,,"Dolcini, Nevia",Journal of Consciousness Studies,,,,,,,,2010,
XFBl - 141,"Drayton, L. A., & Santos, L. R. (2016). A Decade of Theory of Mind Research on Cayo Santiago: Insights Into Rhesus Macaque Social Cognition. American Journal of Primatology, 78(1), 106–116. http://doi.org/10.1002/ajp.22362",database_search,no,x,,,,,,,A Decade of Theory of Mind Research on Cayo Santiago: Insights Into Rhesus Macaque Social Cognition,,"Drayton, Lindsey A.; Santos, Laurie R.",American Journal of Primatology,,,,10.1002/ajp.22362,,,,2016,
XFBl - 142,"Dumontheil, I., Apperly, I. A., & Blakemore, S.-J. (2010). Online usage of theory of mind continues to develop in late adolescence. Developmental Science, 13(2), 331–338. http://doi.org/10.1111/j.1467-7687.2009.00888.x",database_search,no,x,,,,,,,Online usage of theory of mind continues to develop in late adolescence,,"Dumontheil, Iroise; Apperly, Ian A.; Blakemore, Sarah-Jayne",Developmental Science,,,,10.1111/j.1467-7687.2009.00888.x,,,,2010,
XFBl - 143,"Dungan, J., & Saxe, R. (2012). Matched False-Belief Performance During Verbal and Nonverbal Interference. Cognitive Science, 36(6), 1148–1156. http://doi.org/10.1111/j.1551-6709.2012.01248.x",database_search,yes,x,,,,,,,Matched False-Belief Performance During Verbal and Nonverbal Interference,,"Dungan, James; Saxe, Rebecca",Cognitive Science,,,,10.1111/j.1551-6709.2012.01248.x,,,,2012,
XFBl - 144,"Dunphy-Lelii, S., LaBounty, J., Lane, J. D., & Wellman, H. M. (2014). The Social Context of Infant Intention Understanding. Journal of Cognition and Development, 15(1), 60–77. http://doi.org/10.1080/15248372.2012.710863",database_search,yes,include,yes,,exclude,no false belief task,,,The Social Context of Infant Intention Understanding,http://web.b.ebscohost.com.gate3.inist.fr/ehost/pdfviewer/pdfviewer?sid=2aa240eb-9702-4fd7-b14f-308ac7d5187e%40sessionmgr115&vid=1&hid=109,"Dunphy-Lelii, Sarah; LaBounty, Jennifer; Lane, Jonathan D.; Wellman, Henry M.",Journal of Cognition and Development,,,,10.1080/15248372.2012.710863,,,,2014,
XFBl - 145,"Eaves, B. S., & Shafto, P. (2012). Unifying Pedagogical Reasoning and Epistemic Trust. In F. Xu & T. Kushnir (Eds.), Rational Constructivism in Cognitive Development (Vol. 43, pp. 295–319).",database_search,no,x,,,,,,,Unifying Pedagogical Reasoning and Epistemic Trust,,"Eaves, Baxter S.; Shafto, Patrick",Rational Constructivism in Cognitive Development,,,,,,,,2012,
XFBl - 146,"Ellis, B. J., Jordan, A. C., Grotuss, J., Csinady, A., Keenan, T., & Bjorklund, D. F. (2014). The predator-avoidance effect: an evolved constraint on emerging theory of mind. Evolution and Human Behavior, 35(3), 245–256. http://doi.org/10.1016/j.evolhumbehav.2014.02.005",database_search,no,x,,,,,,,The predator-avoidance effect: an evolved constraint on emerging theory of mind,,"Ellis, Bruce J.; Jordan, Ashley C.; Grotuss, Jason; Csinady, Adriana; Keenan, Thomas; Bjorklund, David F.",Evolution and Human Behavior,,,,10.1016/j.evolhumbehav.2014.02.005,,,,2014,
XFBl - 147,"Emery, N. J., & Clayton, N. S. (2009). Comparative Social Cognition. In Annual Review of Psychology (Vol. 60, pp. 87–113).",database_search,no,x,,,,,,,Comparative Social Cognition,,"Emery, Nathan J.; Clayton, Nicola S.",Annual Review of Psychology,,,,,,,,2009,
XFBl - 148,"Emmons, N. A., & Kelemen, D. A. (2015). I’ve got a feeling: Urban and rural indigenous children’s beliefs about early life mentality. Journal of Experimental Child Psychology, 138, 106–125. http://doi.org/10.1016/j.jecp.2015.05.001",database_search,no,x,,,,,,,I've got a feeling: Urban and rural indigenous children's beliefs about early life mentality,,"Emmons, Natalie A.; Kelemen, Deborah A.",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2015.05.001,,,,2015,
XFBl - 149,"Fabricius, W. V., Boyer, T. W., Weimer, A. A., & Carroll, K. (2010). True or False: Do 5-Year-Olds Understand Belief? Developmental Psychology, 46(6), 1402–1416. http://doi.org/10.1037/a0017648",database_search,no,x,,,,,,,True or False: Do 5-Year-Olds Understand Belief?,,"Fabricius, William V.; Boyer, Ty W.; Weimer, Amy A.; Carroll, Kathleen",Developmental Psychology,,,,10.1037/a0017648,,,,2010,
XFBl - 150,"Falck, A., Brinck, I., & Lindgren, M. (2014). Interest contagion in violation-of-expectation-based false-belief tasks. Frontiers in Psychology, 5, 23. http://doi.org/10.3389/fpsyg.2014.00023",database_search,no,x,,,,,,,Interest contagion in violation-of-expectation-based false-belief tasks,,"Falck, Andreas; Brinck, Ingar; Lindgren, Magnus",Frontiers in Psychology,,,,10.3389/fpsyg.2014.00023,,,,2014,
XFBl - 151,"Fallis, D. (2012). Lying as a Violation of Grice’s First Maxim of Quality. Dialectica, 66(4), 563–581. http://doi.org/10.1111/1746-8361.12007",database_search,no,x,,,,,,,Lying as a Violation of Grice's First Maxim of Quality,,"Fallis, Don",Dialectica,,,,10.1111/1746-8361.12007,,,,2012,
XFBl - 152,"Feiman, R., Carey, S., & Cushman, F. (2015). Infants’ representations of others’ goals: Representing approach over avoidance. Cognition, 136, 204–214. http://doi.org/10.1016/j.cognition.2014.10.007",database_search,no,x,,,,,,,Infants' representations of others' goals: Representing approach over avoidance,,"Feiman, Roman; Carey, Susan; Cushman, Fiery",Cognition,,,,10.1016/j.cognition.2014.10.007,,,,2015,
XFBl - 153,"Fenici, M. (2015b). Social cognitive abilities in infancy: Is mindreading the best explanation? Philosophical Psychology, 28(3), 387–411. http://doi.org/10.1080/09515089.2013.865096",database_search,yes,x,,,,,,,Social cognitive abilities in infancy: Is mindreading the best explanation?,,"Fenici, Marco",Philosophical Psychology,,,,10.1080/09515089.2013.865096,,,,2015,
XFBl - 154,"Fenici, M. (2015a). A simple explanation of apparent early mindreading: infants’ sensitivity to goals and gaze direction. Phenomenology and the Cognitive Sciences, 14(3), 497–515. http://doi.org/10.1007/s11097-014-9345-3 ",database_search,yes,x,,,,,,,A simple explanation of apparent early mindreading: infants' sensitivity to goals and gaze direction,,"Fenici, Marco",Phenomenology and the Cognitive Sciences,,,,10.1007/s11097-014-9345-3,,,,2015,
XFBl - 155,"Ferguson, H. J., & Breheny, R. (2011). Eye movements reveal the time-course of anticipating behaviour based on complex, conflicting desires. Cognition, 119(2), 179–196. http://doi.org/10.1016/j.cognition.2011.01.005",database_search,no,x,,,,,,,"Eye movements reveal the time-course of anticipating behaviour based on complex, conflicting desires",,"Ferguson, Heather J.; Breheny, Richard",Cognition,,,,10.1016/j.cognition.2011.01.005,,,,2011,
XFBl - 156,"Ferrari, P. F., Coude, G., Gallese, V., & Fogassi, L. (2008). Having access to others’ mind through gaze: The role of ontogenetic and learning processes in gaze-following behavior of macaques. Social Neuroscience, 3(3-4), 239–249. http://doi.org/10.1080/17470910701429065",database_search,no,x,,,,,,,Having access to others' mind through gaze: The role of ontogenetic and learning processes in gaze-following behavior of macaques,,"Ferrari, Pier F.; Coude, Gino; Gallese, Viftorio; Fogassi, Leonardo",Social Neuroscience,,,,10.1080/17470910701429065,,,,2008,
XFBl - 157,"Fiebich, A., & Coltheart, M. (2015). Various Ways to Understand Other Minds: Towards a Pluralistic Approach to the Explanation of Social Understanding. Mind & Language, 30(3), 235–258. http://doi.org/10.1111/mila.12079",database_search,no,x,,,,,,,Various Ways to Understand Other Minds: Towards a Pluralistic Approach to the Explanation of Social Understanding,,"Fiebich, Anika; Coltheart, Max",Mind & Language,,,,10.1111/mila.12079,,,,2015,
XFBl - 158,"Fink, E., Begeer, S., Peterson, C. C., Slaughter, V., & de Rosnay, M. (2015). Friendlessness and theory of mind: A prospective longitudinal study. British Journal of Developmental Psychology, 33(1), 1–17. http://doi.org/10.1111/bjdp.12060",database_search,no,x,,,,,,,Friendlessness and theory of mind: A prospective longitudinal study,,"Fink, Elian; Begeer, Sander; Peterson, Candida C.; Slaughter, Virginia; de Rosnay, Marc",British Journal of Developmental Psychology,,,,10.1111/bjdp.12060,,,,2015,
XFBl - 159,"Fisch, G. S. (2013). Autism and Epistemology IV: Does Autism Need a Theory of Mind? American Journal of Medical Genetics Part A, 161(10), 2464–2480. http://doi.org/10.1002/ajmg.a.36135",database_search,no,x,,,,,,,Autism and Epistemology IV: Does Autism Need a Theory of Mind?,,"Fisch, Gene S.",American Journal of Medical Genetics Part A,,,,10.1002/ajmg.a.36135,,,,2013,
XFBl - 160,"Fitneva, S. A. (2010). Children’s Representation of Child and Adult Knowledge. Journal of Cognition and Development, 11(4), 458–484. http://doi.org/10.1080/15248371003700023",database_search,yes,x,,,,,,,Children's Representation of Child and Adult Knowledge,,"Fitneva, Stanka A.",Journal of Cognition and Development,,,,10.1080/15248371003700023,,,,2010,
XFBl - 161,"Focquaert, F., Braeckman, J., & Platek, S. M. (2008). An evolutionary cognitive neuroscience perspective on human self-awareness and theory of mind. Philosophical Psychology, 21(1), 47–68. http://doi.org/10.1080/09515080701875156",database_search,yes,x,,,,,,,An evolutionary cognitive neuroscience perspective on human self-awareness and theory of mind,,"Focquaert, Farah; Braeckman, Johan; Platek, Steven M.",Philosophical Psychology,,,,10.1080/09515080701875156,,,,2008,
XFBl - 162,"Fonagy, P., Gergely, G., & Target, M. (2007). The parent-infant dyad and the construction of the subjective self. Journal of Child Psychology and Psychiatry, 48(3-4), 288–328. http://doi.org/10.1111/j.1469-7610.2007.01727.x",database_search,no,x,,,,,,,The parent-infant dyad and the construction of the subjective self,,"Fonagy, Peter; Gergely, George; Target, Mary",Journal of Child Psychology and Psychiatry,,,,10.1111/j.1469-7610.2007.01727.x,,,,2007,
XFBl - 163,"Frank, C. K. (2010). CULTURAL AND LINGUISTIC INFLUENCE ON DEVELOPMENTAL NEURAL BASIS OF THEORY OF MIND AND SELF-CONSTRUAL: WHORFIAN HYPOTHESIS REVISITED.",database_search,no,x,,,,,,,CULTURAL AND LINGUISTIC INFLUENCE ON DEVELOPMENTAL NEURAL BASIS OF THEORY OF MIND AND SELF-CONSTRUAL: WHORFIAN HYPOTHESIS REVISITED,,"Frank, Chiyoko Kobayashi",,,,,,,,,2010,
XFBl - 164,"Frankenhuis, W. E., & Barrett, H. C. (2013). Design for Learning: The Case of Chasing. (M. D. Rutherford & V. A. Kuhlmeier, Eds.).",database_search,no,x,,,,,,,Design for Learning: The Case of Chasing,,"Frankenhuis, Willem E.; Barrett, H. Clark",,,,,,,,,2013,
XFBl - 165,"Frick, A., Moehring, W., & Newcombe, N. S. (2014). Development of mental transformation abilities. Trends in Cognitive Sciences, 18(10), 536–542. http://doi.org/10.1016/j.tics.2014.05.011",database_search,yes,x,,,,,,,Development of mental transformation abilities,,"Frick, Andrea; Moehring, Wenke; Newcombe, Nora S.",Trends in Cognitive Sciences,,,,10.1016/j.tics.2014.05.011,,,,2014,
XFBl - 166,"Frith, C. D., & Frith, U. (2008). Implicit and Explicit Processes in Social Cognition. Neuron, 60(3), 503–510. http://doi.org/10.1016/j.neuron.2008.10.032",database_search,yes,x,,,,,,,Implicit and Explicit Processes in Social Cognition,,"Frith, Chris D.; Frith, Uta",Neuron,,,,10.1016/j.neuron.2008.10.032,,,,2008,
XFBl - 167,"Frith, U., & Frith, C. (2010). The social brain: allowing humans to boldly go where no other species has been. Philosophical Transactions of the Royal Society B-Biological Sciences, 365(1537), 165–175. http://doi.org/10.1098/rstb.2009.0160",database_search,no,x,,,,,,,The social brain: allowing humans to boldly go where no other species has been,,"Frith, Uta; Frith, Chris",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2009.0160,,,,2010,
XFBl - 168,"Froese, T., & Gallagher, S. (2012). Getting interaction theory (IT) together Integrating developmental, phenomenological, enactive, and dynamical approaches to social interaction. Interaction Studies, 13(3), 436–468. http://doi.org/10.1075/is.13.3.06fro",database_search,no,x,,,,,,,"Getting interaction theory (IT) together Integrating developmental, phenomenological, enactive, and dynamical approaches to social interaction",,"Froese, Tom; Gallagher, Shaun",Interaction Studies,,,,10.1075/is.13.3.06fro,,,,2012,
XFBl - 169,"Gallagher, S., & Zahavi, D. (2012). Phenomenological Mind, 2nd Edition.",database_search,no,x,,,,,,,"Phenomenological Mind, 2nd Edition",,"Gallagher, S.; Zahavi, D.",,,,,,,,,2012,
XFBl - 170,"Gallagher, S., & Miyahara, K. (2012). Neo-Pragmatism and Enactive Intentionality. (J. Schulkin, Ed.). ",database_search,no,x,,,,,,,Neo-Pragmatism and Enactive Intentionality,,"Gallagher, Shaun; Miyahara, Katsunori",,,,,,,,,2012,
XFBl - 171,"Gallagher, S., & Varga, S. (2014). Social Constraints on the Direct Perception of Emotions and Intentions. Topoi-an International Review of Philosophy, 33(1), 185–199. http://doi.org/10.1007/s11245-013-9203-x ",database_search,yes,x,,,,,,,Social Constraints on the Direct Perception of Emotions and Intentions,,"Gallagher, Shaun; Varga, Somogy",Topoi-an International Review of Philosophy,,,,10.1007/s11245-013-9203-x,,,,2014,
XFBl - 172,"Gallagher, S., & Varga, S. (2015). Conceptual issues in autism spectrum disorders. Current Opinion in Psychiatry, 28(2), 127–132. http://doi.org/10.1097/YCO.0000000000000142 ",database_search,no,x,,,,,,,Conceptual issues in autism spectrum disorders,,"Gallagher, Shaun; Varga, Somogy",Current Opinion in Psychiatry,,,,10.1097/YCO.0000000000000142,,,,2015,
XFBl - 173,"Gallagher, S. (2008). Direct perception in the intersubjective context. Consciousness and Cognition, 17(2), 535–543. http://doi.org/10.1016/j.concog.2008.03.003 ",database_search,yes,x,,,,,,,Direct perception in the intersubjective context,,"Gallagher, Shaun",Consciousness and Cognition,,,,10.1016/j.concog.2008.03.003,,,,2008,
XFBl - 174,"Gallagher, S. (2015). The Problem with 3-Year-Olds. Journal of Consciousness Studies, 22(1-2), 160–182. ",database_search,no,x,,,,,,,The Problem with 3-Year-Olds,,"Gallagher, Shaun",Journal of Consciousness Studies,,,,,,,,2015,
XFBl - 175,"Gallese, V. (2006). Intentional attunement: A neurophysiological perspective on social cognition and its disruption in autism. Brain Research, 1079, 15–24. http://doi.org/10.1016/j.brainres.2006.01.054",database_search,no,x,,,,,,,Intentional attunement: A neurophysiological perspective on social cognition and its disruption in autism,,"Gallese, V.",Brain Research,,,,10.1016/j.brainres.2006.01.054,,,,2006,
XFBl - 176,"Gallese, V., Rochat, M., Cossu, G., & Sinigaglia, C. (2009). Motor Cognition and Its Role in the Phylogeny and Ontogeny of Action Understanding. Developmental Psychology, 45(1), 103–113. http://doi.org/10.1037/a0014436",database_search,yes,x,,,,,,,Motor Cognition and Its Role in the Phylogeny and Ontogeny of Action Understanding,,"Gallese, Vittorio; Rochat, Magali; Cossu, Giuseppe; Sinigaglia, Corrado",Developmental Psychology,,,,10.1037/a0014436,,,,2009,
XFBl - 177,"Gallese, V. (2007). Before and below “theory of mind”: embodied simulation and the neural correlates of social cognition. Philosophical Transactions of the Royal Society B-Biological Sciences, 362(1480), 659–669. http://doi.org/10.1098/rstb.2006.2002 ",database_search,no,x,,,,,,,Before and below 'theory of mind': embodied simulation and the neural correlates of social cognition,,"Gallese, Vittorio",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2006.2002,,,,2007,
XFBl - 178,"Gallese, V. (2009a). Mirror Neurons and the Neural Exploitation Hypothesis: From Embodied Simulation to Social Cognition. (J. A. Pineda, Ed.). ",database_search,no,x,,,,,,,Mirror Neurons and the Neural Exploitation Hypothesis: From Embodied Simulation to Social Cognition,,"Gallese, Vittorio",,,,,,,,,2009,
XFBl - 179,"Gallese, V. (2009b). Mirror Neurons, Embodied Simulation, and the Neural Basis of Social Identification. Psychoanalytic Dialogues, 19(5), 519–536. http://doi.org/10.1080/10481880903231910 ",database_search,no,x,,,,,,,"Mirror Neurons, Embodied Simulation, and the Neural Basis of Social Identification",,"Gallese, Vittorio",Psychoanalytic Dialogues,,,,10.1080/10481880903231910,,,,2009,
XFBl - 180,"Gardenfors, P. (2014). Geometry of Meaning: Semantics Based on Conceptual Spaces.",database_search,no,x,,,,,,,Geometry of Meaning: Semantics Based on Conceptual Spaces,,"Gardenfors, P.",,,,,,,,,2014,
XFBl - 181,"Geangu, E., Gibson, A., Kaduk, K., & Reid, V. M. (2013). The neural correlates of passively viewed sequences of true and false beliefs. Social Cognitive and Affective Neuroscience, 8(4), 432–437. http://doi.org/10.1093/scan/nss015",database_search,no,x,,,,,,,The neural correlates of passively viewed sequences of true and false beliefs,,"Geangu, Elena; Gibson, Aimee; Kaduk, Katharina; Reid, Vincent M.",Social Cognitive and Affective Neuroscience,,,,10.1093/scan/nss015,,,,2013,
XFBl - 182,"Gelman, S. A., & Legare, C. H. (2011). Concepts and Folk Theories. In D. Brenneis & P. T. Ellison (Eds.), Annual Review of Anthropology, Vol 40 (Vol. 40, pp. 379–398).",database_search,no,x,,,,,,,Concepts and Folk Theories,,"Gelman, Susan A.; Legare, Cristine H.","Annual Review of Anthropology, Vol 40",,,,,,,,2011,
XFBl - 183,"Gelman, S. A., & Noles, N. S. (2011). Domains and naive theories. Wiley Interdisciplinary Reviews-Cognitive Science, 2(5), 490–502. http://doi.org/10.1002/wcs.124",database_search,no,x,,,,,,,Domains and naive theories,,"Gelman, Susan A.; Noles, Nicholaus S.",Wiley Interdisciplinary Reviews-Cognitive Science,,,,10.1002/wcs.124,,,,2011,
XFBl - 184,"Gergely, G., & Jacob, P. (2012). Reasoning about Instrumental and Communicative Agency in Human Infancy. In F. Xu & T. Kushnir (Eds.), Rational Constructivism in Cognitive Development (Vol. 43, pp. 59–94).",database_search,yes,x,,,,,,,Reasoning about Instrumental and Communicative Agency in Human Infancy,,"Gergely, Gyoergy; Jacob, Pierre",Rational Constructivism in Cognitive Development,,,,,,,,2012,
XFBl - 185,"Gergely, G., & Unoka, Z. (2011). Attachment and mentalization in humans. The development of the affective self. Psyche-Zeitschrift Fur Psychoanalyse Und Ihre Anwendungen, 65(9-10), 862–899. ",database_search,no,x,,,,,,,Attachment and mentalization in humans. The development of the affective self,,"Gergely, Gyoergy; Unoka, Zsolt",Psyche-Zeitschrift Fur Psychoanalyse Und Ihre Anwendungen,,,,,,,,2011,
XFBl - 186,"Gergely, G., Egyed, K., & Kiraly, I. (2007). On pedagogy. Developmental Science, 10(1), 139–146. http://doi.org/10.1111/j.1467-7687.2007.00576.x ",database_search,no,x,,,,,,,On pedagogy,,"Gergely, Gyorgy; Egyed, Katalin; Kiraly, Ildiko",Developmental Science,,,,10.1111/j.1467-7687.2007.00576.x,,,,2007,
XFBl - 187,"German, T. C., & Cohen, A. S. (2012). A cue-based approach to “theory of mind”: Re-examining the notion of automaticity. British Journal of Developmental Psychology, 30(1), 45–58. http://doi.org/10.1111/j.2044-835X.2011.02055.x",database_search,yes,x,,,,,,,A cue-based approach to 'theory of mind': Re-examining the notion of automaticity,,"German, Tamsin C.; Cohen, Adam S.",British Journal of Developmental Psychology,,,,10.1111/j.2044-835X.2011.02055.x,,,,2012,
XFBl - 188,"Gervain, J., & Mehler, J. (2010). Speech Perception and Language Acquisition in the First Year of Life. In Annual Review of Psychology (Vol. 61, pp. 191–218).",database_search,no,x,,,,,,,Speech Perception and Language Acquisition in the First Year of Life,,"Gervain, Judit; Mehler, Jacques",Annual Review of Psychology,,,,,,,,2010,
XFBl - 189,"Ghrear, S. E., Birch, S. A. J., & Bernstein, D. M. (2016). Outcome Knowledge and False Belief. Frontiers in Psychology, 7, 118. http://doi.org/10.3389/fpsyg.2016.00118",database_search,yes,x,,,,,,,Outcome Knowledge and False Belief,,"Ghrear, Siba E.; Birch, Susan A. J.; Bernstein, Daniel M.",Frontiers in Psychology,,,,10.3389/fpsyg.2016.00118,,,,2016,
