UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
X - VisStats 60,"Denison, S., & Xu, F. (2012). Probabilistic Inference in Human Infants. In F. Xu & T. Kushnir (Eds.), Rational Constructivism in Cognitive Development (Vol. 43, pp. 27–58).",database_search,no,x,,,,,,,Probabilistic Inference in Human Infants,,"Denison, Stephanie; Xu, Fei",Rational Constructivism in Cognitive Development,,,,,,,,2012,
X - VisStats 61,"der Nederlanden, C. M. V. B., Hannon, E. E., & Snyder, J. S. (2015). Finding the music of speech: Musical knowledge influences pitch processing in speech. Cognition, 143, 135–140. http://doi.org/10.1016/j.cognition.2015.06.015",database_search,no,x,,,,,,,Finding the music of speech: Musical knowledge influences pitch processing in speech,,"der Nederlanden, Christina M. Vanden Bosch; Hannon, Erin E.; Snyder, Joel S.",Cognition,,,,10.1016/j.cognition.2015.06.015,,,,2015,
X - VisStats 62,"Dittmar, M., Abbot-Smith, K., Lieven, E., & Tomasello, M. (2014). Familiar Verbs Are Not Always Easier Than Novel Verbs: How German Pre-School Children Comprehend Active and Passive Sentences. Cognitive Science, 38(1), 128–151. http://doi.org/10.1111/cogs.12066",database_search,no,x,,,,,,,Familiar Verbs Are Not Always Easier Than Novel Verbs: How German Pre-School Children Comprehend Active and Passive Sentences,,"Dittmar, Miriam; Abbot-Smith, Kirsten; Lieven, Elena; Tomasello, Michael",Cognitive Science,,,,10.1111/cogs.12066,,,,2014,
X - VisStats 63,"Dixon, M. L., Zelazo, P. D., & De Rosa, E. (2010). Evidence for intact memory-guided attention in school-aged children. Developmental Science, 13(1), 161–169. http://doi.org/10.1111/j.1467-7687.2009.00875.x",database_search,no,x,,,,,,,Evidence for intact memory-guided attention in school-aged children,,"Dixon, Matthew L.; Zelazo, Philip David; De Rosa, Eve",Developmental Science,,,,10.1111/j.1467-7687.2009.00875.x,,,,2010,
X - VisStats 64,"Duffy, S., Huttenlocher, J., & Crawford, L. E. (2006). Children use categories to maximize accuracy in estimation. Developmental Science, 9(6), 597–603. http://doi.org/10.1111/j.1467-7687.2006.00538.x",database_search,no,x,,,,,,,Children use categories to maximize accuracy in estimation,,"Duffy, Sean; Huttenlocher, Janellen; Crawford, L. Elizabeth",Developmental Science,,,,10.1111/j.1467-7687.2006.00538.x,,,,2006,
X - VisStats 65,"Emberson, L. L., Conway, C. M., & Christiansen, M. H. (2011). Timing is everything: Changes in presentation rate have opposite effects on auditory and visual implicit statistical learning. Quarterly Journal of Experimental Psychology, 64(5), 1021–1040. http://doi.org/10.1080/17470218.2010.538972",database_search,yes,x,,,,,,,Timing is everything: Changes in presentation rate have opposite effects on auditory and visual implicit statistical learning,,"Emberson, Lauren L.; Conway, Christopher M.; Christiansen, Morten H.",Quarterly Journal of Experimental Psychology,,,,10.1080/17470218.2010.538972,,,,2011,
X - VisStats 66,"Emberson, L. L., Liu, R., & Zevin, J. D. (2013). Is statistical learning constrained by lower level perceptual organization? Cognition, 128(1), 82–102. http://doi.org/10.1016/j.cognition.2012.12.006",database_search,yes,x,,,,,,,Is statistical learning constrained by lower level perceptual organization?,,"Emberson, Lauren L.; Liu, Ran; Zevin, Jason D.",Cognition,,,,10.1016/j.cognition.2012.12.006,,,,2013,
X - VisStats 67,"Emberson, L. L., Richards, J. E., & Aslin, R. N. (2015). Top-down modulation in the infant brain: Learning-induced expectations rapidly affect the sensory cortex at 6 months. Proceedings of the National Academy of Sciences of the United States of America, 112(31), 9585–9590. http://doi.org/10.1073/pnas.1510343112",database_search,no,x,,,,,,,Top-down modulation in the infant brain: Learning-induced expectations rapidly affect the sensory cortex at 6 months,,"Emberson, Lauren L.; Richards, John E.; Aslin, Richard N.",Proceedings of the National Academy of Sciences of the United States of America,,,,10.1073/pnas.1510343112,,,,2015,
X - VisStats 68,"Erickson, L. C., & Thiessen, E. D. (2015). Statistical learning of language: Theory, validity, and predictions of a statistical learning account of language acquisition. Developmental Review, 37, 66–108. http://doi.org/10.1016/j.dr.2015.05.002",database_search,no,x,,,,,,,"Statistical learning of language: Theory, validity, and predictions of a statistical learning account of language acquisition",,"Erickson, Lucy C.; Thiessen, Erik D.",Developmental Review,,,,10.1016/j.dr.2015.05.002,,,,2015,
X - VisStats 69,"Estes, K. G., & Lew-Williams, C. (2015). Listening Through Voices: Infant Statistical Word Segmentation Across Multiple Speakers. Developmental Psychology, 51(11), 1517–1528. http://doi.org/10.1037/a0039725",database_search,no,x,,,,,,,Listening Through Voices: Infant Statistical Word Segmentation Across Multiple Speakers,,"Estes, Katharine Graf; Lew-Williams, Casey",Developmental Psychology,,,,10.1037/a0039725,,,,2015,
X - VisStats 70,"Evans, J. L., Saffran, J. R., & Robe-Torres, K. (2009). Statistical Learning in Children With Specific Language Impairment. Journal of Speech Language and Hearing Research, 52(2), 321–335. http://doi.org/10.1044/1092-4388(2009/07-0189)",database_search,no,x,,,,,,,Statistical Learning in Children With Specific Language Impairment,,"Evans, Julia L.; Saffran, Jenny R.; Robe-Torres, Kathryn",Journal of Speech Language and Hearing Research,,,,10.1044/1092-4388(2009/07-0189),,,,2009,
X - VisStats 71,"Fernandes, T., Kolinsky, R., & Ventura, P. (2010). The impact of attention load on the use of statistical information and coarticulation as speech segmentation cues. Attention Perception & Psychophysics, 72(6), 1522–1532. http://doi.org/10.3758/APP.72.6.1522",database_search,no,x,,,,,,,The impact of attention load on the use of statistical information and coarticulation as speech segmentation cues,,"Fernandes, Tania; Kolinsky, Regine; Ventura, Paulo",Attention Perception & Psychophysics,,,,10.3758/APP.72.6.1522,,,,2010,
X - VisStats 72,"Ferry, A. L., Hespos, S. J., & Gentner, D. (2015). Prelinguistic Relational Concepts: Investigating Analogical Processing in Infants. Child Development, 86(5), 1386–1405. http://doi.org/10.1111/cdev.12381",database_search,no,x,,,,,,,Prelinguistic Relational Concepts: Investigating Analogical Processing in Infants,,"Ferry, Alissa L.; Hespos, Susan J.; Gentner, Dedre",Child Development,,,,10.1111/cdev.12381,,,,2015,
X - VisStats 73,"Finn, A. S., & Kam, C. L. H. (2008). The curse of knowledge: First language knowledge impairs adult learners’ use of novel statistics for word segmentation. Cognition, 108(2), 477–499. http://doi.org/10.1016/j.cognition.2008.04.002",database_search,no,x,,,,,,,The curse of knowledge: First language knowledge impairs adult learners' use of novel statistics for word segmentation,,"Finn, Amy S.; Kam, Carla L. Hudson",Cognition,,,,10.1016/j.cognition.2008.04.002,,,,2008,
X - VisStats 74,"Finn, A. S., Lee, T., Kraus, A., & Kam, C. L. H. (2014). When It Hurts (and Helps) to Try: The Role of Effort in Language Learning. Plos One, 9(7), e101806. http://doi.org/10.1371/journal.pone.0101806",database_search,no,x,,,,,,,When It Hurts (and Helps) to Try: The Role of Effort in Language Learning,,"Finn, Amy S.; Lee, Taraz; Kraus, Allison; Kam, Carla L. Hudson",Plos One,,,,10.1371/journal.pone.0101806,,,,2014,
X - VisStats 75,"Fiser, J., & Aslin, R. N. (2002). Statistical learning of new visual feature combinations by infants. Proceedings of the National Academy of Sciences of the United States of America, 99(24), 15822–15826. http://doi.org/10.1073/pnas.232472899",database_search,yes,include,,,,xp 1 ; xp 2 (but note here pairs are spatial and not temporal),include,charts means (SD ?) provided,Statistical learning of new visual feature combinations by infants,http://www.pnas.org/content/99/24/15822,"Fiser, J.; Aslin, R. N.",Proceedings of the National Academy of Sciences of the United States of America,,,,10.1073/pnas.232472899,,,,2002,
X - VisStats 76,"Fiser, J., Berkes, P., Orban, G., & Lengyel, M. (2010). Statistically optimal perception and learning: from behavior to neural representations. Trends in Cognitive Sciences, 14(3), 119–130. http://doi.org/10.1016/j.tics.2010.01.003",database_search,no,x,,,,,,,Statistically optimal perception and learning: from behavior to neural representations,,"Fiser, Jozsef; Berkes, Pietro; Orban, Gergo; Lengyel, Mate",Trends in Cognitive Sciences,,,,10.1016/j.tics.2010.01.003,,,,2010,
X - VisStats 77,"Fiser, J., Scholl, B. J., & Aslin, R. N. (2007). Perceived object trajectories during occlusion constrain visual statistical learning. Psychonomic Bulletin & Review, 14(1), 173–178. http://doi.org/10.3758/BF03194046",database_search,yes,x,,,,,,,Perceived object trajectories during occlusion constrain visual statistical learning,,"Fiser, Jozsef; Scholl, Brian J.; Aslin, Richard N.",Psychonomic Bulletin & Review,,,,10.3758/BF03194046,,,,2007,
X - VisStats 78,"Fitzpatrick, P. (2003). Perception and perspective in robotics. (R. Alterman & D. Kirsh, Eds.).",database_search,no,x,,,,,,,Perception and perspective in robotics,,"Fitzpatrick, P.",,,,,,,,,2003,
X - VisStats 79,"Folia, V., Udden, J., de Vries, M., Forkstam, C., & Petersson, K. M. (2010). Artificial Language Learning in Adults and Children. Language Learning, 60, 188–220. http://doi.org/10.1111/j.1467-9922.2010.00606.x",database_search,no,x,,,,,,,Artificial Language Learning in Adults and Children,,"Folia, Vasiliki; Udden, Julia; de Vries, Meinou; Forkstam, Christian; Petersson, Karl Magnus",Language Learning,,,,10.1111/j.1467-9922.2010.00606.x,,,,2010,
X - VisStats 80,"Franco, A., & Destrebecqz, A. (2012). Chunking or not chunking? How do we find words in artificial language learning? Advances in Cognitive Psychology, 8(2), 144–154. http://doi.org/10.5709/acp-0111-3",database_search,no,x,,,,,,,Chunking or not chunking? How do we find words in artificial language learning?,,"Franco, Ana; Destrebecqz, Arnaud",Advances in Cognitive Psychology,,,,10.5709/acp-0111-3,,,,2012,
X - VisStats 81,"Franco, A., Eberlen, J., Destrebecqz, A., Cleeremans, A., & Bertels, J. (2015). Rapid Serial Auditory Presentation A New Measure of Statistical Learning in Speech Segmentation. Experimental Psychology, 62(5), 346–351. http://doi.org/10.1027/1618-3169/a000295",database_search,no,x,,,,,,,Rapid Serial Auditory Presentation A New Measure of Statistical Learning in Speech Segmentation,,"Franco, Ana; Eberlen, Julia; Destrebecqz, Arnaud; Cleeremans, Axel; Bertels, Julie",Experimental Psychology,,,,10.1027/1618-3169/a000295,,,,2015,
X - VisStats 82,"Franco, A., Gaillard, V., Cleeremans, A., & Destrebecqz, A. (2015). Assessing segmentation processes by click detection: online measure of statistical learning, or simple interference? Behavior Research Methods, 47(4), 1393–1403. http://doi.org/10.3758/s13428-014-0548-x",database_search,no,x,,,,,,,"Assessing segmentation processes by click detection: online measure of statistical learning, or simple interference?",,"Franco, Ana; Gaillard, Vinciane; Cleeremans, Axel; Destrebecqz, Arnaud",Behavior Research Methods,,,,10.3758/s13428-014-0548-x,,,,2015,
X - VisStats 83,"Frank, M. C., Goldwater, S., Griffiths, T. L., & Tenenbaum, J. B. (2010). Modeling human performance in statistical word segmentation. Cognition, 117(2), 107–125. http://doi.org/10.1016/j.cognition.2010.07.005",database_search,no,x,,,,,,,Modeling human performance in statistical word segmentation,,"Frank, Michael C.; Goldwater, Sharon; Griffiths, Thomas L.; Tenenbaum, Joshua B.",Cognition,,,,10.1016/j.cognition.2010.07.005,,,,2010,
X - VisStats 84,"Frank, M. C., Slemmer, J. A., Marcus, G. F., & Johnson, S. P. (2009). Information from multiple modalities helps 5-month-olds learn abstract rules. Developmental Science, 12(4), 504–509. http://doi.org/10.1111/j.1467-7687.2008.00794.x",database_search,no,x,,,,,,,Information from multiple modalities helps 5-month-olds learn abstract rules,,"Frank, Michael C.; Slemmer, Jonathan A.; Marcus, Gary F.; Johnson, Scott P.",Developmental Science,,,,10.1111/j.1467-7687.2008.00794.x,,,,2009,
X - VisStats 85,"Freier, L., Cooper, R. P., & Mareschal, D. (2015). The planning and execution of natural sequential actions in the preschool years. Cognition, 144, 58–66. http://doi.org/10.1016/j.cognition.2015.07.005",database_search,no,x,,,,,,,The planning and execution of natural sequential actions in the preschool years,,"Freier, Livia; Cooper, Richard P.; Mareschal, Denis",Cognition,,,,10.1016/j.cognition.2015.07.005,,,,2015,
X - VisStats 86,"French, R. M., Mareschal, D., Mermillod, M., & Quinn, P. C. (2004). The role of bottom-up processing in perceptual categorization by 3-to 4-month-old infants: Simulations and data. Journal of Experimental Psychology-General, 133(3), 382–397. http://doi.org/10.1037/0096-3445.133.3.382 ",database_search,yes,x,,,,,,,The role of bottom-up processing in perceptual categorization by 3-to 4-month-old infants: Simulations and data,,"French, R. M.; Mareschal, D.; Mermillod, M.; Quinn, P. C.",Journal of Experimental Psychology-General,,,,10.1037/0096-3445.133.3.382,,,,2004,
X - VisStats 87,"French, R. M., Addyman, C., & Mareschal, D. (2011). TRACX: A Recognition-Based Connectionist Framework for Sequence Segmentation and Chunk Extraction. Psychological Review, 118(4), 614–636. http://doi.org/10.1037/a0025255",database_search,no,x,,,,,,,TRACX: A Recognition-Based Connectionist Framework for Sequence Segmentation and Chunk Extraction,,"French, Robert M.; Addyman, Caspar; Mareschal, Denis",Psychological Review,,,,10.1037/a0025255,,,,2011,
X - VisStats 88,"Frost, R., Armstrong, B. C., Siegelman, N., & Christiansen, M. H. (2015). Domain generality versus modality specificity: the paradox of statistical learning. Trends in Cognitive Sciences, 19(3), 117–125. http://doi.org/10.1016/j.tics.2014.12.010",database_search,yes,x,,,,,,,Domain generality versus modality specificity: the paradox of statistical learning,,"Frost, Ram; Armstrong, Blair C.; Siegelman, Noam; Christiansen, Morten H.",Trends in Cognitive Sciences,,,,10.1016/j.tics.2014.12.010,,,,2015,
X - VisStats 89,"Gebhart, A. L., Newport, E. L., & Aslin, R. N. (2009). Statistical learning of adjacent and nonadjacent dependencies among nonlinguistic sounds. Psychonomic Bulletin & Review, 16(3), 486–490. http://doi.org/10.3758/PBR.16.3.486",database_search,no,x,,,,,,,Statistical learning of adjacent and nonadjacent dependencies among nonlinguistic sounds,,"Gebhart, Andrea L.; Newport, Elissa L.; Aslin, Richard N.",Psychonomic Bulletin & Review,,,,10.3758/PBR.16.3.486,,,,2009,
X - VisStats 90,"Glicksohn, A., & Cohen, A. (2013). The role of cross-modal associations in statistical learning. Psychonomic Bulletin & Review, 20(6), 1161–1169. http://doi.org/10.3758/s13423-013-0458-4",database_search,no,x,,,,,,,The role of cross-modal associations in statistical learning,,"Glicksohn, Arit; Cohen, Asher",Psychonomic Bulletin & Review,,,,10.3758/s13423-013-0458-4,,,,2013,
X - VisStats 91,"Gomez, D. M., Bion, R. A. H., & Mehler, J. (2011). The word segmentation process as revealed by click detection. Language and Cognitive Processes, 26(2), 212–223. http://doi.org/10.1080/01690965.2010.482451",database_search,no,x,,,,,,,The word segmentation process as revealed by click detection,,"Gomez, David M.; Bion, Ricardo A. H.; Mehler, Jacques",Language and Cognitive Processes,,,,10.1080/01690965.2010.482451,,,,2011,
X - VisStats 92,"Gomez, R., & Maye, J. (2005). The developmental trajectory of nonadjacent dependency learning. Infancy, 7(2), 183–206. http://doi.org/10.1207/s15327078in0702_4",database_search,yes,x,,,,,,,The developmental trajectory of nonadjacent dependency learning,,"Gomez, R.; Maye, J.",Infancy,,,,10.1207/s15327078in0702_4,,,,2005,
X - VisStats 93,"Gomez, R. L. (2006). Dynamically guided learning. In Y. Munakata & M. H. Johnson (Eds.), Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi (pp. 87–110). ",database_search,yes,x,,,,,,,Dynamically guided learning,,"Gomez, Rebecca L.",Processes of Change in Brain and Cognitive Development: Attention and Performance Xxi,,,,,,,,2006,
X - VisStats 94,"Gomez, R. L., & Lakusta, L. (2004). A first step in form-based category abstraction by 12-month-old infants. Developmental Science, 7(5), 567–580. http://doi.org/10.1111/j.1467-7687.2004.00381.x  ",database_search,yes,x,,,,,,,A first step in form-based category abstraction by 12-month-old infants,,"Gomez, R. L.; Lakusta, L.",Developmental Science,,,,10.1111/j.1467-7687.2004.00381.x,,,,2004,
X - VisStats 95,"Gonzalez-Gomez, N., & Nazzi, T. (2015). Constraints on statistical computations at 10 months of age: the use of phonological features. Developmental Science, 18(6), 864–876. http://doi.org/10.1111/desc.12279",database_search,no,x,,,,,,,Constraints on statistical computations at 10 months of age: the use of phonological features,,"Gonzalez-Gomez, Nayeli; Nazzi, Thierry",Developmental Science,,,,10.1111/desc.12279,,,,2015,
X - VisStats 96,"Gopnik, A., & Schulz, L. (2004). Mechanisms of theory formation in young children. Trends in Cognitive Sciences, 8(8), 371–377. http://doi.org/10.1016/j.tics.2004.06.005",database_search,yes,x,,,,,,,Mechanisms of theory formation in young children,,"Gopnik, A.; Schulz, L.",Trends in Cognitive Sciences,,,,10.1016/j.tics.2004.06.005,,,,2004,
X - VisStats 97,"Gopnik, A., & Wellman, H. M. (2012). Reconstructing Constructivism: Causal Models, Bayesian Learning Mechanisms, and the Theory Theory. Psychological Bulletin, 138(6), 1085–1108. http://doi.org/10.1037/a0028044",database_search,no,x,,,,,,,"Reconstructing Constructivism: Causal Models, Bayesian Learning Mechanisms, and the Theory Theory",,"Gopnik, Alison; Wellman, Henry M.",Psychological Bulletin,,,,10.1037/a0028044,,,,2012,
X - VisStats 98,"Hall, M. G., Mattingley, J. B., & Dux, P. E. (2015). Distinct Contributions of Attention and Working Memory to Visual Statistical Learning and Ensemble Processing. Journal of Experimental Psychology-Human Perception and Performance, 41(4), 1112–1123. http://doi.org/10.1037/xhp0000069",database_search,yes,x,,,,,,,Distinct Contributions of Attention and Working Memory to Visual Statistical Learning and Ensemble Processing,,"Hall, Michelle G.; Mattingley, Jason B.; Dux, Paul E.",Journal of Experimental Psychology-Human Perception and Performance,,,,10.1037/xhp0000069,,,,2015,
X - VisStats 99,"Hannon, E. E., & Johnson, S. P. (2005). Infants use meter to categorize rhythms and melodies: Implications for musical structure learning. Cognitive Psychology, 50(4), 354–377. http://doi.org/10.1016/j.cogpsych.2004.09.003",database_search,no,x,,,,,,,Cognitive mechanism of writing to dictation of logographic characters,,"Han, Zaizhu; Song, Luping; Bi, Yanchao",Applied Psycholinguistics,,,,10.1017/S0142716411000464,,,,2012,
X - VisStats 100,"Hansen, N. C., & Pearce, M. T. (2014). Predictive uncertainty in auditory sequence processing. Frontiers in Psychology, 5, 1052. http://doi.org/10.3389/fpsyg.2014.01052",database_search,no,x,,,,,,,Infants use meter to categorize rhythms and melodies: Implications for musical structure learning,,"Hannon, E. E.; Johnson, S. P.",Cognitive Psychology,,,,10.1016/j.cogpsych.2004.09.003,,,,2005,
X - VisStats 101,"Han, Z., Song, L., & Bi, Y. (2012). Cognitive mechanism of writing to dictation of logographic characters. Applied Psycholinguistics, 33(3), 517–537. http://doi.org/10.1017/S0142716411000464",database_search,no,x,,,,,,,Predictive uncertainty in auditory sequence processing,,"Hansen, Niels Chr; Pearce, Marcus T.",Frontiers in Psychology,,,,10.3389/fpsyg.2014.01052,,,,2014,
X - VisStats 102,"Hauf, P., & Paulus, M. (2011). Experience matters: 11-Month-old infants can learn to use material information to predict the weight of novel objects. Infant Behavior & Development, 34(3), 467–471. http://doi.org/10.1016/j.infbeh.2011.05.002",database_search,no,x,,,,,,,Experience matters: 11-Month-old infants can learn to use material information to predict the weight of novel objects,,"Hauf, Petra; Paulus, Markus",Infant Behavior & Development,,,,10.1016/j.infbeh.2011.05.002,,,,2011,
X - VisStats 103,"Henrichs, I., Elsner, C., Elsner, B., Wilkinson, N., & Gredeback, G. (2014). Goal Certainty Modulates Infants’ Goal-Directed Gaze Shifts. Developmental Psychology, 50(1), 100–107. http://doi.org/10.1037/a0032664",database_search,no,x,,,,,,,Goal Certainty Modulates Infants' Goal-Directed Gaze Shifts,,"Henrichs, Ivanina; Elsner, Claudia; Elsner, Birgit; Wilkinson, Nick; Gredeback, Gustaf",Developmental Psychology,,,,10.1037/a0032664,,,,2014,
X - VisStats 104,"Hernik, M., & Csibra, G. (2015). Infants learn enduring functions of novel tools from action demonstrations. Journal of Experimental Child Psychology, 130, 176–192. http://doi.org/10.1016/j.jecp.2014.10.004",database_search,no,x,,,,,,,Infants learn enduring functions of novel tools from action demonstrations,,"Hernik, Mikolaj; Csibra, Gergely",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2014.10.004,,,,2015,
X - VisStats 105,"Hockema, S. A., & Smith, L. B. (2009). Learning your language, outside-in and inside-out. Linguistics, 47(2), 453–479. http://doi.org/10.1515/LING.2009.016",database_search,no,x,,,,,,,"Learning your language, outside-in and inside-out",,"Hockema, Stephen A.; Smith, Linda B.",Linguistics,,,,10.1515/LING.2009.016,,,,2009,
X - VisStats 106,"Hodel, A. S., Markant, J. C., Van Den Heuvell, S. E., Cirilli-Raether, J. M., & Thomas, K. M. (2014). Developmental differences in effects of task pacing on implicit sequence learning. Frontiers in Psychology, 5, 153. http://doi.org/10.3389/fpsyg.2014.00153",database_search,yes,x,,,,,,,Developmental differences in effects of task pacing on implicit sequence learning,,"Hodel, Amanda S.; Markant, Julie C.; Van Den Heuvell, Sara E.; Cirilli-Raether, Jenie M.; Thomas, Kathleen M.",Frontiers in Psychology,,,,10.3389/fpsyg.2014.00153,,,,2014,
X - VisStats 107,"Hunnius, S., & Bekkering, H. (2014). What are you doing? How active and observational experience shape infants’ action understanding. Philosophical Transactions of the Royal Society B-Biological Sciences, 369(1644), 20130490. http://doi.org/10.1098/rstb.2013.0490",database_search,no,x,,,,,,,What are you doing? How active and observational experience shape infants' action understanding,,"Hunnius, Sabine; Bekkering, Harold",Philosophical Transactions of the Royal Society B-Biological Sciences,,,,10.1098/rstb.2013.0490,,,,2014,
X - VisStats 108,"Ibbotson, P. (2013). The scope of usage-based theory. Frontiers in Psychology, 4, 255. http://doi.org/10.3389/fpsyg.2013.00255",database_search,no,x,,,,,,,The scope of usage-based theory,,"Ibbotson, Paul",Frontiers in Psychology,,,,10.3389/fpsyg.2013.00255,,,,2013,
X - VisStats 109,"Jeste, S. S., Kirkham, N., Senturk, D., Hasenstab, K., Sugar, C., Kupelian, C., … Johnson, S. P. (2015). Electrophysiological evidence of heterogeneity in visual statistical learning in young children with ASD. Developmental Science, 18(1), 90–105. http://doi.org/10.1111/desc.12188",database_search,no,x,,,,,,,Electrophysiological evidence of heterogeneity in visual statistical learning in young children with ASD,,"Jeste, Shafali S.; Kirkham, Natasha; Senturk, Damla; Hasenstab, Kyle; Sugar, Catherine; Kupelian, Chloe; Baker, Elizabeth; Sanders, Andrew J.; Shimizu, Christina; Norona, Amanda; Paparella, Tanya; Freeman, Stephanny F. N.; Johnson, Scott P.",Developmental Science,,,,10.1111/desc.12188,,,,2015,
X - VisStats 110,"Jeste, S. S., Kirkham, N., & Johnson, S. P. (2013). Neural correlates of visual statistical learning in young children with ASD. Society for Neuroscience Abstract Viewer and Itinerary Planner, 43. ",database_search,no,x,,,,,,,Neural correlates of visual statistical learning in young children with ASD,,"Jeste, S. S.; Kirkham, N.; Johnson, S. P.",Society for Neuroscience Abstract Viewer and Itinerary Planner,,,,,,,,2013,
X - VisStats 111,"Johnson, M. H., & Munakata, Y. (2005). Processes of change in brain and cognitive development. Trends in Cognitive Sciences, 9(3), 152–158. http://doi.org/10.1016/j.tics.2005.01.009",database_search,no,x,,,,,,,Processes of change in brain and cognitive development,,"Johnson, M. H.; Munakata, Y.",Trends in Cognitive Sciences,,,,10.1016/j.tics.2005.01.009,,,,2005,
2- VisStats,"Johnson, S. P., Fernandes, K. J., Frank, M. C., Kirkham, N., Marcus, G., Rabagliati, H., & Slemmer, J. A. (2009). Abstract Rule Learning for Visual Sequences in 8-and 11-Month-Olds. Infancy, 14(1), 2–18. http://doi.org/10.1080/15250000802569611",database_search,yes,include,yes,,include,"xp 1A ; 1B ; 2A ; 2B ; 3 but note that here, sequences are sets of 3 and comparisons are between different sets",include,means and SD provided,Abstract Rule Learning for Visual Sequences in 8-and 11-Month-Olds,http://onlinelibrary.wiley.com/doi/10.1080/15250000802569611/abstract?systemMessage=Subscribe+and+renew+is+currently+unavailable+online.+Please+contact+customer+care+to+place+an+order%3A++http%3A%2F%2Folabout.wiley.com%2FWileyCDA%2FSection%2Fid-397203.html++.Apologies+for+the+inconvenience.,"Johnson, Scott P.; Fernandes, Keith J.; Frank, Michael C.; Kirkham, Natasha; Marcus, Gary; Rabagliati, Hugh; Slemmer, Jonathan A.",Infancy,,,,10.1080/15250000802569611,,,,2009,
X - VisStats 112,"Johnson, S. P., Amso, D., & Slemmer, J. A. (2003). Development of object concepts in infancy: Evidence for early learning in an eye-tracking paradigm. Proceedings of the National Academy of Sciences of the United States of America, 100(18), 10568–10573. http://doi.org/10.1073/pnas.1630655100 ",database_search,no,x,,,,,,,Development of object concepts in infancy: Evidence for early learning in an eye-tracking paradigm,,"Johnson, S. P.; Amso, D.; Slemmer, J. A.",Proceedings of the National Academy of Sciences of the United States of America,,,,10.1073/pnas.1630655100,,,,2003,
X - VisStats 113,"Jost, E., Conway, C. M., Purdy, J. D., Walk, A. M., & Hendricks, M. A. (2015). Exploring the neurodevelopment of visual statistical learning using event-related brain potentials. Brain Research, 1597, 95–107. http://doi.org/10.1016/j.brainres.2014.10.017",database_search,no,x,,,,,,,Exploring the neurodevelopment of visual statistical learning using event-related brain potentials,,"Jost, Ethan; Conway, Christopher M.; Purdy, John D.; Walk, Anne M.; Hendricks, Michelle A.",Brain Research,,,,10.1016/j.brainres.2014.10.017,,,,2015,
X - VisStats 114,"Kalish, C. W., & Thevenow-Harrison, J. T. (2014). Descriptive and Inferential Problems of Induction: Toward a Common Framework. In B. H. Ross (Ed.), Psychology of Learning and Motivation, Vol 61 (Vol. 61, pp. 1–39).",database_search,no,x,,,,,,,Descriptive and Inferential Problems of Induction: Toward a Common Framework,,"Kalish, Charles W.; Thevenow-Harrison, Jordan T.","Psychology of Learning and Motivation, Vol 61",,,,,,,,2014,
X - VisStats 115,"Kangas, A., Zieber, N., Hayden, A., Quinn, P. C., & Bhatt, R. S. (2011). Transfer of associative grouping to novel perceptual contexts in infancy. Attention Perception & Psychophysics, 73(8), 2657–2667. http://doi.org/10.3758/s13414-011-0192-9",database_search,yes,x,,,,,,,Transfer of associative grouping to novel perceptual contexts in infancy,,"Kangas, Ashley; Zieber, Nicole; Hayden, Angela; Quinn, Paul C.; Bhatt, Ramesh S.",Attention Perception & Psychophysics,,,,10.3758/s13414-011-0192-9,,,,2011,
X - VisStats 116,"Karatekin, C., Marcus, D. J., & White, T. (2007). Oculomotor and manual indexes of incidental and intentional spatial sequence learning during middle childhood and adolescence. Journal of Experimental Child Psychology, 96(2), 107–130. http://doi.org/10.1016/j.jecp.2006.05.005",database_search,no,x,,,,,,,Oculomotor and manual indexes of incidental and intentional spatial sequence learning during middle childhood and adolescence,,"Karatekin, Canan; Marcus, David J.; White, Tonya",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2006.05.005,,,,2007,
X - VisStats 117,"Karuza, E. A., Emberson, L. L., & Aslin, R. N. (2014). Combining fMRI and behavioral measures to examine the process of human learning. Neurobiology of Learning and Memory, 109, 193–206. http://doi.org/10.1016/j.nlm.2013.09.012",database_search,no,x,,,,,,,Combining fMRI and behavioral measures to examine the process of human learning,,"Karuza, Elisabeth A.; Emberson, Lauren L.; Aslin, Richard N.",Neurobiology of Learning and Memory,,,,10.1016/j.nlm.2013.09.012,,,,2014,
X - VisStats 118,"Kibbe, M. M., & Feigenson, L. (2016). Infants use temporal regularities to chunk objects in memory. Cognition, 146, 251–263. http://doi.org/10.1016/j.cognition.2015.09.022",database_search,yes,x,,,,,,,Infants use temporal regularities to chunk objects in memory,,"Kibbe, Melissa M.; Feigenson, Lisa",Cognition,,,,10.1016/j.cognition.2015.09.022,,,,2016,
